timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-23T23:24:54+00:00,1,1993056848,1117986816,0,0,0.00,0.00,34142,13,34142,23
2026-08-23T23:25:04+00:00,1,1993053404,1118375936,0,0,0.00,0.00,34142,19,34142,22
2026-08-23T23:25:15+00:00,1,1993020928,1118261248,0,0,0.00,0.00,34142,38,34142,13
2026-08-23T23:25:25+00:00,1,1993069532,1118359552,0,0,0.00,0.00,34142,33,34142,21
2026-08-23T23:25:35+00:00,1,1993043500,1118683136,0,0,0.00,0.00,34142,29,34142,25
2026-08-23T23:25:45+00:00,1,1993023920,1118793728,0,0,0.00,0.00,34142,26,34142,9
2026-08-23T23:25:56+00:00,1,1993050432,1118789632,0,0,0.00,0.00,34142,24,34142,22
2026-08-23T23:26:06+00:00,1,1993057144,1119150080,0,0,0.00,0.00,34142,22,34142,17
2026-08-23T23:26:16+00:00,1,1993067060,1118978048,0,0,0.00,0.00,34142,19,34142,22
2026-08-23T23:26:27+00:00,1,1993012504,1118965760,0,0,0.00,0.00,34142,34,34142,14
2026-08-23T23:26:37+00:00,1,1992981284,1119223808,0,0,0.00,0.00,34142,15,34142,22
2026-08-23T23:26:47+00:00,1,1992944380,1119342592,0,0,0.00,0.00,31368,1,31368,1
2026-08-23T23:26:58+00:00,1,1992600732,1119809536,0,0,0.00,0.00,32634,1,32634,0
2026-08-23T23:27:08+00:00,1,1992443128,1119928320,0,0,0.00,0.00,33358,98,33102,100
2026-08-23T23:27:18+00:00,1,1992887588,1120235520,0,0,0.00,0.00,34142,16,34142,15
2026-08-23T23:27:28+00:00,1,1992863936,1119879168,0,0,0.00,0.00,34142,15,34142,22
2026-08-23T23:27:39+00:00,1,1992869148,1120268288,0,0,0.00,0.00,34142,22,34142,33
2026-08-23T23:27:49+00:00,1,1992848008,1120010240,0,0,0.00,0.00,34142,25,34142,14
2026-08-23T23:27:59+00:00,1,1992875164,1120178176,0,0,0.00,0.00,34142,25,34142,21
2026-08-23T23:28:09+00:00,1,1992865524,1120432128,0,0,0.00,0.00,34142,14,34142,22
2026-08-23T23:28:20+00:00,1,1992866136,1120555008,0,0,0.00,0.00,34142,20,34142,22
2026-08-23T23:28:30+00:00,1,1992861908,1120763904,0,0,0.00,0.00,34142,22,34142,9
2026-08-23T23:28:40+00:00,1,1992866356,1120874496,0,0,0.00,0.00,34142,15,34142,24
2026-08-23T23:28:51+00:00,1,1992868260,1120964608,0,0,0.00,0.00,34142,29,34142,21
2026-08-23T23:29:01+00:00,1,1992885372,1120960512,0,0,0.00,0.00,34142,33,34142,14
2026-08-23T23:29:11+00:00,1,1992868776,1120952320,0,0,0.00,0.00,34142,24,34142,16
2026-08-23T23:29:22+00:00,1,1992867540,1121177600,0,0,0.00,0.00,34142,27,34142,22
2026-08-23T23:29:32+00:00,1,1992897720,1121103872,0,0,0.00,0.00,34142,12,34142,14
2026-08-23T23:29:42+00:00,1,1992877568,1121271808,0,0,0.00,0.00,34142,30,34142,30
2026-08-23T23:29:52+00:00,1,1992869208,1121517568,0,0,0.00,0.00,34142,34,34142,13
2026-08-23T23:30:03+00:00,1,1992864424,1121521664,0,0,0.00,0.00,34142,30,34142,17
2026-08-23T23:30:13+00:00,1,1992123608,1121628160,0,0,0.00,0.00,31368,0,31368,0
2026-08-23T23:30:23+00:00,1,1992410124,1122000896,0,0,0.00,0.00,33102,0,32634,0
2026-08-23T23:30:34+00:00,1,1992344744,1121820672,0,0,0.00,0.00,33102,46,33102,100
