tag,step,wall_time,value
train/actor/clip_fraction,40,1787708689.5851665,0.052829135209321976
train/actor/clip_fraction,41,1787709951.0566843,0.06750989705324173
train/actor/clip_fraction,42,1787711223.433214,0.054847583174705505
train/actor/clip_fraction,43,1787712514.6928453,0.07330885529518127
train/actor/clip_fraction,44,1787714068.338663,0.06188605725765228
train/actor/clipped_ratio,0,1787653571.3691115,0.9910805821418762
train/actor/clipped_ratio,1,1787655088.1987536,0.9944468140602112
train/actor/clipped_ratio,2,1787656553.6590295,0.9993473291397095
train/actor/clipped_ratio,3,1787658038.4804335,0.9904717206954956
train/actor/clipped_ratio,4,1787659909.9858027,0.9924793839454651
train/actor/clipped_ratio,5,1787661444.8055477,0.997769832611084
train/actor/clipped_ratio,6,1787663060.7481456,0.9969056844711304
train/actor/clipped_ratio,7,1787664543.3293824,0.994918942451477
train/actor/clipped_ratio,8,1787666018.2513201,1.0003260374069214
train/actor/clipped_ratio,9,1787667909.9335144,0.9946027398109436
train/actor/clipped_ratio,10,1787669259.7736654,0.9922648072242737
train/actor/clipped_ratio,11,1787670524.1665683,0.9904072284698486
train/actor/clipped_ratio,12,1787671773.1625562,0.9967848062515259
train/actor/clipped_ratio,13,1787673011.3756173,0.9976392984390259
train/actor/clipped_ratio,14,1787674506.853322,0.9972330927848816
train/actor/clipped_ratio,15,1787675773.9253626,0.9942914843559265
train/actor/clipped_ratio,16,1787677031.469564,0.9865680932998657
train/actor/clipped_ratio,17,1787678272.2618294,0.9815510511398315
train/actor/clipped_ratio,18,1787679516.23453,0.9949673414230347
train/actor/clipped_ratio,19,1787681050.729031,0.9813989400863647
train/actor/clipped_ratio,20,1787682322.558135,0.9849260449409485
train/actor/clipped_ratio,21,1787683590.3786538,0.994560718536377
train/actor/clipped_ratio,22,1787684861.0436306,0.985615611076355
train/actor/clipped_ratio,23,1787686140.6217875,0.9957552552223206
train/actor/clipped_ratio,24,1787687676.1592605,0.9992070198059082
train/actor/clipped_ratio,25,1787688972.6657515,0.9913243055343628
train/actor/clipped_ratio,26,1787690265.8663466,0.9942765235900879
train/actor/clipped_ratio,27,1787691564.9432433,0.9977208971977234
train/actor/clipped_ratio,28,1787692849.0990067,0.9975348711013794
train/actor/clipped_ratio,29,1787694374.2525618,0.9529705047607422
train/actor/clipped_ratio,30,1787695607.5415864,0.9988099336624146
train/actor/clipped_ratio,31,1787696836.6679347,0.9962930679321289
train/actor/clipped_ratio,32,1787698086.7010007,0.9567254781723022
train/actor/clipped_ratio,33,1787699312.7147694,0.972741961479187
train/actor/clipped_ratio,34,1787700820.9820893,0.9944818615913391
train/actor/clipped_ratio,35,1787702073.2289848,0.9907306432723999
train/actor/clipped_ratio,36,1787703348.4441032,0.9945012331008911
train/actor/clipped_ratio,37,1787704616.7437892,0.9916189312934875
train/actor/clipped_ratio,38,1787705884.4950008,1.0007133483886719
train/actor/clipped_ratio,39,1787707442.405052,0.993877649307251
train/actor/clipped_ratio,40,1787708689.5851724,0.74703049659729
train/actor/clipped_ratio,41,1787709951.0566921,0.9953806400299072
train/actor/clipped_ratio,42,1787711223.4332201,0.9511448740959167
train/actor/clipped_ratio,43,1787712514.6928508,0.9588407278060913
train/actor/clipped_ratio,44,1787714068.3386738,0.9943203926086426
train/actor/dual_cliped_ratio,0,1787653571.36934,0.0
train/actor/dual_cliped_ratio,1,1787655088.198969,0.0
train/actor/dual_cliped_ratio,2,1787656553.6594331,0.0
train/actor/dual_cliped_ratio,3,1787658038.4807022,0.0
train/actor/dual_cliped_ratio,4,1787659909.9858212,0.0
train/actor/dual_cliped_ratio,5,1787661444.8064747,0.0
train/actor/dual_cliped_ratio,6,1787663060.748459,0.0
train/actor/dual_cliped_ratio,7,1787664543.329885,0.0
train/actor/dual_cliped_ratio,8,1787666018.2517452,0.0
train/actor/dual_cliped_ratio,9,1787667909.9335196,0.0
train/actor/dual_cliped_ratio,10,1787669259.773987,0.0
train/actor/dual_cliped_ratio,11,1787670524.1670647,0.0
train/actor/dual_cliped_ratio,12,1787671773.162722,0.0
train/actor/dual_cliped_ratio,13,1787673011.3759713,0.0
train/actor/dual_cliped_ratio,14,1787674506.85333,0.0
train/actor/dual_cliped_ratio,15,1787675773.9255168,0.0
train/actor/dual_cliped_ratio,16,1787677031.4700696,0.0
train/actor/dual_cliped_ratio,17,1787678272.2623246,0.0
train/actor/dual_cliped_ratio,18,1787679516.2350516,0.0
train/actor/dual_cliped_ratio,19,1787681050.729037,0.0
train/actor/dual_cliped_ratio,20,1787682322.558637,0.0
train/actor/dual_cliped_ratio,21,1787683590.3789213,0.0
train/actor/dual_cliped_ratio,22,1787684861.043978,0.0
train/actor/dual_cliped_ratio,23,1787686140.622305,0.0
train/actor/dual_cliped_ratio,24,1787687676.1592662,0.0
train/actor/dual_cliped_ratio,25,1787688972.6660151,0.0
train/actor/dual_cliped_ratio,26,1787690265.866866,0.0
train/actor/dual_cliped_ratio,27,1787691564.943753,0.0
train/actor/dual_cliped_ratio,28,1787692849.0996456,0.0
train/actor/dual_cliped_ratio,29,1787694374.252568,0.0
train/actor/dual_cliped_ratio,30,1787695607.5421133,0.0
train/actor/dual_cliped_ratio,31,1787696836.6681707,0.0
train/actor/dual_cliped_ratio,32,1787698086.7011638,0.0
train/actor/dual_cliped_ratio,33,1787699312.7153153,0.0
train/actor/dual_cliped_ratio,34,1787700820.9820945,0.0
train/actor/dual_cliped_ratio,35,1787702073.2291892,0.0
train/actor/dual_cliped_ratio,36,1787703348.444995,0.0
train/actor/dual_cliped_ratio,37,1787704616.7443373,0.0
train/actor/dual_cliped_ratio,38,1787705884.4953432,0.0
train/actor/dual_cliped_ratio,39,1787707442.4050565,0.0
train/actor/dual_cliped_ratio,40,1787708689.5853584,0.0
train/actor/dual_cliped_ratio,41,1787709951.0568569,0.0
train/actor/dual_cliped_ratio,42,1787711223.43357,0.0
train/actor/dual_cliped_ratio,43,1787712514.6930447,0.0
train/actor/dual_cliped_ratio,44,1787714068.3386853,0.0
train/actor/dvac_current_mean,0,1787653571.3693469,-4.380727291107178
train/actor/dvac_current_mean,1,1787655088.1989763,-4.41530179977417
train/actor/dvac_current_mean,2,1787656553.6594403,-4.399214267730713
train/actor/dvac_current_mean,3,1787658038.4807093,-4.4193220138549805
train/actor/dvac_current_mean,4,1787659909.9858384,-4.409546852111816
train/actor/dvac_current_mean,5,1787661444.8064957,-4.419689655303955
train/actor/dvac_current_mean,6,1787663060.7484648,-4.3583149909973145
train/actor/dvac_current_mean,7,1787664543.3298917,-4.33066463470459
train/actor/dvac_current_mean,8,1787666018.2517521,-4.3129496574401855
train/actor/dvac_current_mean,9,1787667909.9335253,-4.329777240753174
train/actor/dvac_current_mean,10,1787669259.7739942,-4.290961742401123
train/actor/dvac_current_mean,11,1787670524.1670706,-4.235671043395996
train/actor/dvac_current_mean,12,1787671773.1627283,-4.2492146492004395
train/actor/dvac_current_mean,13,1787673011.3759778,-4.248751640319824
train/actor/dvac_current_mean,14,1787674506.8533378,-4.229415416717529
train/actor/dvac_current_mean,15,1787675773.9255233,-4.227394104003906
train/actor/dvac_current_mean,16,1787677031.4700763,-4.206182479858398
train/actor/dvac_current_mean,17,1787678272.2623305,-4.193875312805176
train/actor/dvac_current_mean,18,1787679516.2350585,-4.2130961418151855
train/actor/dvac_current_mean,19,1787681050.7290432,-4.226618766784668
train/actor/dvac_current_mean,20,1787682322.558643,-4.17160701751709
train/actor/dvac_current_mean,21,1787683590.3789275,-4.170348167419434
train/actor/dvac_current_mean,22,1787684861.0439844,-4.181230545043945
train/actor/dvac_current_mean,23,1787686140.622313,-4.126779079437256
train/actor/dvac_current_mean,24,1787687676.1592724,-4.17055082321167
train/actor/dvac_current_mean,25,1787688972.6660218,-4.186814308166504
train/actor/dvac_current_mean,26,1787690265.8668723,-4.179551124572754
train/actor/dvac_current_mean,27,1787691564.9437594,-4.0966973304748535
train/actor/dvac_current_mean,28,1787692849.0996523,-4.131317138671875
train/actor/dvac_current_mean,29,1787694374.252574,-4.135141372680664
train/actor/dvac_current_mean,30,1787695607.5421193,-4.137619972229004
train/actor/dvac_current_mean,31,1787696836.668177,-4.132853984832764
train/actor/dvac_current_mean,32,1787698086.7011702,-4.12532901763916
train/actor/dvac_current_mean,33,1787699312.7153215,-4.12855863571167
train/actor/dvac_current_mean,34,1787700820.9821007,-4.100559234619141
train/actor/dvac_current_mean,35,1787702073.229195,-4.097878456115723
train/actor/dvac_current_mean,36,1787703348.4450011,-4.102219104766846
train/actor/dvac_current_mean,37,1787704616.744344,-4.094444751739502
train/actor/dvac_current_mean,38,1787705884.4953496,-4.088923931121826
train/actor/dvac_current_mean,39,1787707442.405061,-4.044905185699463
train/actor/dvac_current_mean,40,1787708689.5853646,-4.070039749145508
train/actor/dvac_current_mean,41,1787709951.056865,-4.076594352722168
train/actor/dvac_current_mean,42,1787711223.4335756,-4.021477222442627
train/actor/dvac_current_mean,43,1787712514.6930504,-4.047065258026123
train/actor/dvac_current_mean,44,1787714068.338696,-4.047220230102539
train/actor/dvac_current_std,0,1787653571.3693538,0.6786218881607056
train/actor/dvac_current_std,1,1787655088.1989825,0.6811130046844482
train/actor/dvac_current_std,2,1787656553.6594467,0.6835942268371582
train/actor/dvac_current_std,3,1787658038.4807153,0.663745105266571
train/actor/dvac_current_std,4,1787659909.9858544,0.6639842987060547
train/actor/dvac_current_std,5,1787661444.8065045,0.6487929224967957
train/actor/dvac_current_std,6,1787663060.7484705,0.6426752209663391
train/actor/dvac_current_std,7,1787664543.3298972,0.6465519666671753
train/actor/dvac_current_std,8,1787666018.2517586,0.6351169347763062
train/actor/dvac_current_std,9,1787667909.9335308,0.6098232865333557
train/actor/dvac_current_std,10,1787669259.7740004,0.6340373158454895
train/actor/dvac_current_std,11,1787670524.1670766,0.6271618604660034
train/actor/dvac_current_std,12,1787671773.162734,0.6046055555343628
train/actor/dvac_current_std,13,1787673011.3759837,0.6046352386474609
train/actor/dvac_current_std,14,1787674506.853346,0.602581262588501
train/actor/dvac_current_std,15,1787675773.9255292,0.5876074433326721
train/actor/dvac_current_std,16,1787677031.4700823,0.6017808318138123
train/actor/dvac_current_std,17,1787678272.262337,0.591994047164917
train/actor/dvac_current_std,18,1787679516.2350643,0.5743520259857178
train/actor/dvac_current_std,19,1787681050.7290494,0.5558342933654785
train/actor/dvac_current_std,20,1787682322.5586493,0.5910140872001648
train/actor/dvac_current_std,21,1787683590.3789334,0.5824862122535706
train/actor/dvac_current_std,22,1787684861.0439906,0.5449008941650391
train/actor/dvac_current_std,23,1787686140.6223195,0.596274733543396
train/actor/dvac_current_std,24,1787687676.1592784,0.5413660407066345
train/actor/dvac_current_std,25,1787688972.6660278,0.5474353432655334
train/actor/dvac_current_std,26,1787690265.8668785,0.5444011688232422
train/actor/dvac_current_std,27,1787691564.9437659,0.5736504793167114
train/actor/dvac_current_std,28,1787692849.0996587,0.5672414302825928
train/actor/dvac_current_std,29,1787694374.25258,0.5464198589324951
train/actor/dvac_current_std,30,1787695607.542126,0.5550494194030762
train/actor/dvac_current_std,31,1787696836.6681828,0.5329864621162415
train/actor/dvac_current_std,32,1787698086.7011764,0.5543879866600037
train/actor/dvac_current_std,33,1787699312.715328,0.5434584021568298
train/actor/dvac_current_std,34,1787700820.9821064,0.5372803211212158
train/actor/dvac_current_std,35,1787702073.2292008,0.5340141654014587
train/actor/dvac_current_std,36,1787703348.4450073,0.5354808568954468
train/actor/dvac_current_std,37,1787704616.7443504,0.5253694653511047
train/actor/dvac_current_std,38,1787705884.4953556,0.5325046181678772
train/actor/dvac_current_std,39,1787707442.4050655,0.5349842309951782
train/actor/dvac_current_std,40,1787708689.5853703,0.521953284740448
train/actor/dvac_current_std,41,1787709951.0568724,0.5217834711074829
train/actor/dvac_current_std,42,1787711223.4335816,0.5460550785064697
train/actor/dvac_current_std,43,1787712514.693061,0.535585343837738
train/actor/dvac_current_std,44,1787714068.3387077,0.5304421782493591
train/actor/dvac_history_mean,0,1787653571.3693602,0.0
train/actor/dvac_history_mean,1,1787655088.1989882,-4.380727291107178
train/actor/dvac_history_mean,2,1787656553.6594527,-4.398014545440674
train/actor/dvac_history_mean,3,1787658038.4807212,-4.398414611816406
train/actor/dvac_history_mean,4,1787659909.9858716,-4.403641223907471
train/actor/dvac_history_mean,5,1787661444.8065116,-4.40482234954834
train/actor/dvac_history_mean,6,1787663060.7484767,-4.412614822387695
train/actor/dvac_history_mean,7,1787664543.3299034,-4.401217460632324
train/actor/dvac_history_mean,8,1787666018.2517645,-4.387507438659668
train/actor/dvac_history_mean,9,1787667909.933537,-4.3662333488464355
train/actor/dvac_history_mean,10,1787669259.7740064,-4.350279331207275
train/actor/dvac_history_mean,11,1787670524.1670825,-4.324533939361572
train/actor/dvac_history_mean,12,1787671773.1627398,-4.300004959106445
train/actor/dvac_history_mean,13,1787673011.3759894,-4.283714771270752
train/actor/dvac_history_mean,14,1787674506.853354,-4.270875453948975
train/actor/dvac_history_mean,15,1787675773.9255354,-4.250802993774414
train/actor/dvac_history_mean,16,1787677031.4700882,-4.238089561462402
train/actor/dvac_history_mean,17,1787678272.262343,-4.232191562652588
train/actor/dvac_history_mean,18,1787679516.2350702,-4.221123695373535
train/actor/dvac_history_mean,19,1787681050.7290614,-4.213992595672607
train/actor/dvac_history_mean,20,1787682322.5586553,-4.213433265686035
train/actor/dvac_history_mean,21,1787683590.3789396,-4.20227575302124
train/actor/dvac_history_mean,22,1787684861.0439963,-4.195108890533447
train/actor/dvac_history_mean,23,1787686140.6223247,-4.192580223083496
train/actor/dvac_history_mean,24,1787687676.1592839,-4.17531681060791
train/actor/dvac_history_mean,25,1787688972.6660337,-4.164103031158447
train/actor/dvac_history_mean,26,1787690265.866884,-4.167144775390625
train/actor/dvac_history_mean,27,1787691564.9437716,-4.168985366821289
train/actor/dvac_history_mean,28,1787692849.0996647,-4.152078628540039
train/actor/dvac_history_mean,29,1787694374.2525856,-4.1529860496521
train/actor/dvac_history_mean,30,1787695607.5421355,-4.145904541015625
train/actor/dvac_history_mean,31,1787696836.6681886,-4.136065483093262
train/actor/dvac_history_mean,32,1787698086.701182,-4.126726150512695
train/actor/dvac_history_mean,33,1787699312.715334,-4.132452487945557
train/actor/dvac_history_mean,34,1787700820.9821124,-4.131900310516357
train/actor/dvac_history_mean,35,1787702073.2292068,-4.124984264373779
train/actor/dvac_history_mean,36,1787703348.4450135,-4.117035865783691
train/actor/dvac_history_mean,37,1787704616.7443562,-4.1109089851379395
train/actor/dvac_history_mean,38,1787705884.4953613,-4.104732036590576
train/actor/dvac_history_mean,39,1787707442.40507,-4.096805095672607
train/actor/dvac_history_mean,40,1787708689.5853767,-4.085674285888672
train/actor/dvac_history_mean,41,1787709951.0568805,-4.080106735229492
train/actor/dvac_history_mean,42,1787711223.4335868,-4.074981689453125
train/actor/dvac_history_mean,43,1787712514.6930673,-4.060388088226318
train/actor/dvac_history_mean,44,1787714068.338719,-4.052016258239746
train/actor/dvac_history_std,0,1787653571.369366,0.0
train/actor/dvac_history_std,1,1787655088.198994,0.6786218881607056
train/actor/dvac_history_std,2,1787656553.6594589,0.6800883412361145
train/actor/dvac_history_std,3,1787658038.4807267,0.6812592148780823
train/actor/dvac_history_std,4,1787659909.9858878,0.6769837141036987
train/actor/dvac_history_std,5,1787661444.8065186,0.6744080185890198
train/actor/dvac_history_std,6,1787663060.7484822,0.668411910533905
train/actor/dvac_history_std,7,1787664543.3299093,0.6611021757125854
train/actor/dvac_history_std,8,1787666018.25177,0.654223620891571
train/actor/dvac_history_std,9,1787667909.933543,0.6488670706748962
train/actor/dvac_history_std,10,1787669259.7740119,0.6378607749938965
train/actor/dvac_history_std,11,1787670524.1670887,0.6341592669487
train/actor/dvac_history_std,12,1787671773.1627452,0.6316387057304382
train/actor/dvac_history_std,13,1787673011.3759952,0.6233246922492981
train/actor/dvac_history_std,14,1787674506.8533616,0.6171584129333496
train/actor/dvac_history_std,15,1787675773.9255412,0.6151222586631775
train/actor/dvac_history_std,16,1787677031.4700937,0.6055217981338501
train/actor/dvac_history_std,17,1787678272.2623491,0.6004881262779236
train/actor/dvac_history_std,18,1787679516.2350755,0.5980643033981323
train/actor/dvac_history_std,19,1787681050.729068,0.5919033885002136
train/actor/dvac_history_std,20,1787682322.5586607,0.5826689600944519
train/actor/dvac_history_std,21,1787683590.3789454,0.5835173726081848
train/actor/dvac_history_std,22,1787684861.0440023,0.5797171592712402
train/actor/dvac_history_std,23,1787686140.6223302,0.5704348087310791
train/actor/dvac_history_std,24,1787687676.1592894,0.5753366351127625
train/actor/dvac_history_std,25,1787688972.6660395,0.572005033493042
train/actor/dvac_history_std,26,1787690265.86689,0.5633382201194763
train/actor/dvac_history_std,27,1787691564.943777,0.5556904077529907
train/actor/dvac_history_std,28,1787692849.0996711,0.5620966553688049
train/actor/dvac_history_std,29,1787694374.2525914,0.5560160875320435
train/actor/dvac_history_std,30,1787695607.542142,0.5569607019424438
train/actor/dvac_history_std,31,1787696836.6681945,0.5580916404724121
train/actor/dvac_history_std,32,1787698086.7011878,0.5554667711257935
train/actor/dvac_history_std,33,1787699312.7153397,0.5513482093811035
train/actor/dvac_history_std,34,1787700820.9821181,0.5465382933616638
train/actor/dvac_history_std,35,1787702073.229213,0.5448575615882874
train/actor/dvac_history_std,36,1787703348.4450195,0.5406845808029175
train/actor/dvac_history_std,37,1787704616.7443624,0.5411369204521179
train/actor/dvac_history_std,38,1787705884.4953678,0.5352915525436401
train/actor/dvac_history_std,39,1787707442.4050746,0.532966673374176
train/actor/dvac_history_std,40,1787708689.5853827,0.5328912734985352
train/actor/dvac_history_std,41,1787709951.056888,0.530484676361084
train/actor/dvac_history_std,42,1787711223.4335926,0.5276325345039368
train/actor/dvac_history_std,43,1787712514.693073,0.5320831537246704
train/actor/dvac_history_std,44,1787714068.338731,0.5325158834457397
train/actor/dvac_warmup,0,1787653571.369372,1.0
train/actor/dvac_warmup,1,1787655088.1989996,0.0
train/actor/dvac_warmup,2,1787656553.6594644,0.0
train/actor/dvac_warmup,3,1787658038.4807332,0.0
train/actor/dvac_warmup,4,1787659909.985904,0.0
train/actor/dvac_warmup,5,1787661444.8065255,0.0
train/actor/dvac_warmup,6,1787663060.7484877,0.0
train/actor/dvac_warmup,7,1787664543.329915,0.0
train/actor/dvac_warmup,8,1787666018.2517755,0.0
train/actor/dvac_warmup,9,1787667909.9335487,0.0
train/actor/dvac_warmup,10,1787669259.774018,0.0
train/actor/dvac_warmup,11,1787670524.1670947,0.0
train/actor/dvac_warmup,12,1787671773.1627514,0.0
train/actor/dvac_warmup,13,1787673011.3760011,0.0
train/actor/dvac_warmup,14,1787674506.8533697,0.0
train/actor/dvac_warmup,15,1787675773.9255474,0.0
train/actor/dvac_warmup,16,1787677031.4701,0.0
train/actor/dvac_warmup,17,1787678272.2623546,0.0
train/actor/dvac_warmup,18,1787679516.2350817,0.0
train/actor/dvac_warmup,19,1787681050.729074,0.0
train/actor/dvac_warmup,20,1787682322.5586667,0.0
train/actor/dvac_warmup,21,1787683590.3789506,0.0
train/actor/dvac_warmup,22,1787684861.0440083,0.0
train/actor/dvac_warmup,23,1787686140.622336,0.0
train/actor/dvac_warmup,24,1787687676.159296,0.0
train/actor/dvac_warmup,25,1787688972.666046,0.0
train/actor/dvac_warmup,26,1787690265.8668962,0.0
train/actor/dvac_warmup,27,1787691564.9437826,0.0
train/actor/dvac_warmup,28,1787692849.0996766,0.0
train/actor/dvac_warmup,29,1787694374.2525973,0.0
train/actor/dvac_warmup,30,1787695607.542148,0.0
train/actor/dvac_warmup,31,1787696836.6682,0.0
train/actor/dvac_warmup,32,1787698086.7011938,0.0
train/actor/dvac_warmup,33,1787699312.7153456,0.0
train/actor/dvac_warmup,34,1787700820.982124,0.0
train/actor/dvac_warmup,35,1787702073.2292187,0.0
train/actor/dvac_warmup,36,1787703348.4450254,0.0
train/actor/dvac_warmup,37,1787704616.7443683,0.0
train/actor/dvac_warmup,38,1787705884.4953737,0.0
train/actor/dvac_warmup,39,1787707442.4050794,0.0
train/actor/dvac_warmup,40,1787708689.5853882,0.0
train/actor/dvac_warmup,41,1787709951.0568962,0.0
train/actor/dvac_warmup,42,1787711223.433599,0.0
train/actor/dvac_warmup,43,1787712514.693079,0.0
train/actor/dvac_warmup,44,1787714068.3387418,0.0
train/actor/dvac_weight_ess_fraction,0,1787653571.369957,1.0
train/actor/dvac_weight_ess_fraction,1,1787655088.199283,0.5825781226158142
train/actor/dvac_weight_ess_fraction,2,1787656553.6599433,0.5958454608917236
train/actor/dvac_weight_ess_fraction,3,1787658038.4815352,0.5921775102615356
train/actor/dvac_weight_ess_fraction,4,1787659909.9875307,0.5938634276390076
train/actor/dvac_weight_ess_fraction,5,1787661444.80742,0.5994370579719543
train/actor/dvac_weight_ess_fraction,6,1787663060.749269,0.6155796051025391
train/actor/dvac_weight_ess_fraction,7,1787664543.3304834,0.6169924139976501
train/actor/dvac_weight_ess_fraction,8,1787666018.2522306,0.6183195114135742
train/actor/dvac_weight_ess_fraction,9,1787667909.934009,0.614337146282196
train/actor/dvac_weight_ess_fraction,10,1787669259.7743752,0.6133211255073547
train/actor/dvac_weight_ess_fraction,11,1787670524.1676795,0.6192190647125244
train/actor/dvac_weight_ess_fraction,12,1787671773.1629913,0.6153246164321899
train/actor/dvac_weight_ess_fraction,13,1787673011.3764515,0.6058730483055115
train/actor/dvac_weight_ess_fraction,14,1787674506.8538008,0.6094518303871155
train/actor/dvac_weight_ess_fraction,15,1787675773.9257767,0.6051413416862488
train/actor/dvac_weight_ess_fraction,16,1787677031.4706783,0.6005585193634033
train/actor/dvac_weight_ess_fraction,17,1787678272.2626169,0.6047868728637695
train/actor/dvac_weight_ess_fraction,18,1787679516.235677,0.6033795475959778
train/actor/dvac_weight_ess_fraction,19,1787681050.7294648,0.5978314280509949
train/actor/dvac_weight_ess_fraction,20,1787682322.5592036,0.6031299233436584
train/actor/dvac_weight_ess_fraction,21,1787683590.3792367,0.6012687087059021
train/actor/dvac_weight_ess_fraction,22,1787684861.0444365,0.6057600975036621
train/actor/dvac_weight_ess_fraction,23,1787686140.622645,0.6057624816894531
train/actor/dvac_weight_ess_fraction,24,1787687676.1598387,0.6050750613212585
train/actor/dvac_weight_ess_fraction,25,1787688972.6663656,0.5933873057365417
train/actor/dvac_weight_ess_fraction,26,1787690265.8674827,0.5957071781158447
train/actor/dvac_weight_ess_fraction,27,1787691564.9443831,0.6089643239974976
train/actor/dvac_weight_ess_fraction,28,1787692849.1000528,0.5950891971588135
train/actor/dvac_weight_ess_fraction,29,1787694374.2536447,0.5978705286979675
train/actor/dvac_weight_ess_fraction,30,1787695607.5427392,0.5935888290405273
train/actor/dvac_weight_ess_fraction,31,1787696836.6685157,0.6012479066848755
train/actor/dvac_weight_ess_fraction,32,1787698086.7014353,0.5909674763679504
train/actor/dvac_weight_ess_fraction,33,1787699312.7159436,0.5965954065322876
train/actor/dvac_weight_ess_fraction,34,1787700820.9827483,0.6055417060852051
train/actor/dvac_weight_ess_fraction,35,1787702073.2294972,0.6022220253944397
train/actor/dvac_weight_ess_fraction,36,1787703348.4459465,0.5987685322761536
train/actor/dvac_weight_ess_fraction,37,1787704616.744946,0.6030036807060242
train/actor/dvac_weight_ess_fraction,38,1787705884.495684,0.5944087505340576
train/actor/dvac_weight_ess_fraction,39,1787707442.4055326,0.6096493601799011
train/actor/dvac_weight_ess_fraction,40,1787708689.5856552,0.5990654826164246
train/actor/dvac_weight_ess_fraction,41,1787709951.0571845,0.5941232442855835
train/actor/dvac_weight_ess_fraction,42,1787711223.4340682,0.6051151156425476
train/actor/dvac_weight_ess_fraction,43,1787712514.6933382,0.5919798612594604
train/actor/dvac_weight_ess_fraction,44,1787714068.3395324,0.5942045450210571
train/actor/dvac_weight_mean,0,1787653571.3693776,1.0
train/actor/dvac_weight_mean,1,1787655088.1990054,1.4833722114562988
train/actor/dvac_weight_mean,2,1787656553.6594703,1.5280609130859375
train/actor/dvac_weight_mean,3,1787658038.4807386,1.503759741783142
train/actor/dvac_weight_mean,4,1787659909.98592,1.5279396772384644
train/actor/dvac_weight_mean,5,1787661444.8065324,1.4977428913116455
train/actor/dvac_weight_mean,6,1787663060.7484937,1.623137354850769
train/actor/dvac_weight_mean,7,1787664543.3299212,1.6559807062149048
train/actor/dvac_weight_mean,8,1787666018.2517817,1.6469218730926514
train/actor/dvac_weight_mean,9,1787667909.9335544,1.5837246179580688
train/actor/dvac_weight_mean,10,1787669259.7740257,1.6345186233520508
train/actor/dvac_weight_mean,11,1787670524.1671002,1.6846961975097656
train/actor/dvac_weight_mean,12,1787671773.1627572,1.6128216981887817
train/actor/dvac_weight_mean,13,1787673011.3760066,1.5948874950408936
train/actor/dvac_weight_mean,14,1787674506.8533769,1.601341724395752
train/actor/dvac_weight_mean,15,1787675773.925554,1.569409728050232
train/actor/dvac_weight_mean,16,1787677031.4701073,1.586879014968872
train/actor/dvac_weight_mean,17,1787678272.2623608,1.5961859226226807
train/actor/dvac_weight_mean,18,1787679516.2350876,1.5319578647613525
train/actor/dvac_weight_mean,19,1787681050.7290807,1.4964250326156616
train/actor/dvac_weight_mean,20,1787682322.5586724,1.6160941123962402
train/actor/dvac_weight_mean,21,1787683590.3789563,1.5916216373443604
train/actor/dvac_weight_mean,22,1787684861.0440133,1.5508620738983154
train/actor/dvac_weight_mean,23,1787686140.6223419,1.6641902923583984
train/actor/dvac_weight_mean,24,1787687676.159302,1.5262891054153442
train/actor/dvac_weight_mean,25,1787688972.6660516,1.4811471700668335
train/actor/dvac_weight_mean,26,1787690265.866902,1.503936529159546
train/actor/dvac_weight_mean,27,1787691564.9437883,1.677603006362915
train/actor/dvac_weight_mean,28,1787692849.0996823,1.5883597135543823
train/actor/dvac_weight_mean,29,1787694374.2526028,1.5731730461120605
train/actor/dvac_weight_mean,30,1787695607.5421534,1.5584099292755127
train/actor/dvac_weight_mean,31,1787696836.668206,1.5160881280899048
train/actor/dvac_weight_mean,32,1787698086.701199,1.533445119857788
train/actor/dvac_weight_mean,33,1787699312.7153513,1.538233757019043
train/actor/dvac_weight_mean,34,1787700820.9821303,1.599882960319519
train/actor/dvac_weight_mean,35,1787702073.2292244,1.5861260890960693
train/actor/dvac_weight_mean,36,1787703348.4450312,1.5589120388031006
train/actor/dvac_weight_mean,37,1787704616.7443743,1.5608973503112793
train/actor/dvac_weight_mean,38,1787705884.4953794,1.5747300386428833
train/actor/dvac_weight_mean,39,1787707442.405084,1.644031286239624
train/actor/dvac_weight_mean,40,1787708689.5853941,1.5751421451568604
train/actor/dvac_weight_mean,41,1787709951.0569038,1.5483613014221191
train/actor/dvac_weight_mean,42,1787711223.4336042,1.6685926914215088
train/actor/dvac_weight_mean,43,1787712514.6930847,1.5845160484313965
train/actor/dvac_weight_mean,44,1787714068.338753,1.5607022047042847
train/actor/dvac_weight_sq_mean,0,1787653571.369383,1.0
train/actor/dvac_weight_sq_mean,1,1787655088.1990108,3.7769923210144043
train/actor/dvac_weight_sq_mean,2,1787656553.659476,3.9187512397766113
train/actor/dvac_weight_sq_mean,3,1787658038.4807446,3.8186073303222656
train/actor/dvac_weight_sq_mean,4,1787659909.986645,3.931206464767456
train/actor/dvac_weight_sq_mean,5,1787661444.8065393,3.742233991622925
train/actor/dvac_weight_sq_mean,6,1787663060.7484994,4.279828071594238
train/actor/dvac_weight_sq_mean,7,1787664543.3299267,4.444580078125
train/actor/dvac_weight_sq_mean,8,1787666018.2517872,4.386650562286377
train/actor/dvac_weight_sq_mean,9,1787667909.9337666,4.082747936248779
train/actor/dvac_weight_sq_mean,10,1787669259.7740319,4.356039524078369
train/actor/dvac_weight_sq_mean,11,1787670524.1671062,4.583517074584961
