tag,cycle,value,wall_time
train/actor/grad_norm,90,3.316270589828491,1785353514.4963787
train/actor/grad_norm,91,3.3042402267456055,1785353599.1104312
train/actor/grad_norm,92,3.2763257026672363,1785353686.3978705
train/actor/grad_norm,93,3.2671010494232178,1785353771.4060044
train/actor/grad_norm,94,3.2935309410095215,1785353860.347673
train/actor/grad_norm,95,3.290351152420044,1785353946.2288563
train/actor/grad_norm,96,3.305471420288086,1785354030.5050325
train/actor/grad_norm,97,3.316166400909424,1785354116.6638494
train/actor/grad_norm,98,3.335393190383911,1785354200.2884266
train/actor/grad_norm,99,3.337635040283203,1785354286.5995588
train/actor/grad_norm,100,3.3523194789886475,1785354453.6624043
train/critic/grad_norm,14,0.941551923751831,1785346417.158888
train/critic/grad_norm,15,0.5726216435432434,1785346504.0303006
train/critic/grad_norm,16,0.5529990196228027,1785346589.3824487
train/critic/grad_norm,17,0.5625179409980774,1785346675.9523363
train/critic/grad_norm,18,0.6308788061141968,1785346762.3446677
train/critic/grad_norm,19,0.4427039325237274,1785346848.565901
train/critic/grad_norm,20,0.5853977203369141,1785347004.05018
train/critic/grad_norm,21,0.5610119104385376,1785347089.2912931
train/critic/grad_norm,22,0.5497270822525024,1785347172.4357693
train/critic/grad_norm,23,0.5219709873199463,1785347257.256684
train/critic/grad_norm,24,0.5570070743560791,1785347343.4056277
train/critic/grad_norm,25,0.6173820495605469,1785347426.5939894
train/critic/grad_norm,26,0.55502849817276,1785347511.8287227
train/critic/grad_norm,27,0.5334574580192566,1785347595.178384
train/critic/grad_norm,28,0.5909461975097656,1785347677.016296
train/critic/grad_norm,29,0.44049394130706787,1785347759.2741256
train/critic/grad_norm,30,0.47526347637176514,1785347912.367322
train/critic/grad_norm,31,0.4629901945590973,1785347997.5726683
train/critic/grad_norm,32,0.4706436097621918,1785348081.8534808
train/critic/grad_norm,33,0.42570677399635315,1785348166.3439412
train/critic/grad_norm,34,0.45806950330734253,1785348251.1185608
train/critic/grad_norm,35,0.4930576980113983,1785348335.288919
train/critic/grad_norm,36,0.42134639620780945,1785348418.8289313
train/critic/grad_norm,37,0.3665541410446167,1785348502.5801938
train/critic/grad_norm,38,0.4270874261856079,1785348588.7228088
train/critic/grad_norm,39,0.3257332742214203,1785348672.4372067
train/critic/grad_norm,40,0.37629008293151855,1785348831.141886
train/critic/grad_norm,41,0.34752529859542847,1785348917.7889466
train/critic/grad_norm,42,0.36166346073150635,1785349004.031941
train/critic/grad_norm,43,0.31711870431900024,1785349086.2859676
train/critic/grad_norm,44,0.28574031591415405,1785349170.567043
train/critic/grad_norm,45,0.27866730093955994,1785349256.90693
train/critic/grad_norm,46,0.26805800199508667,1785349342.0764372
train/critic/grad_norm,47,0.2247583121061325,1785349427.5565057
train/critic/grad_norm,48,0.2734810411930084,1785349512.2169914
train/critic/grad_norm,49,0.21763360500335693,1785349596.3617332
train/critic/grad_norm,50,0.22794999182224274,1785349758.2004247
train/critic/grad_norm,51,0.2571871280670166,1785349842.0823765
train/critic/grad_norm,52,0.25035545229911804,1785349927.7814538
train/critic/grad_norm,53,0.2074376344680786,1785350014.1431708
train/critic/grad_norm,54,0.21759915351867676,1785350099.6486635
train/critic/grad_norm,55,0.21677550673484802,1785350184.6899073
train/critic/grad_norm,56,0.21301902830600739,1785350270.4511461
train/critic/grad_norm,57,0.22394874691963196,1785350355.5926297
train/critic/grad_norm,58,0.24336367845535278,1785350441.0147314
train/critic/grad_norm,59,0.2309851497411728,1785350527.1444125
train/critic/grad_norm,60,0.25779715180397034,1785350691.3544068
train/critic/grad_norm,61,0.2118844836950302,1785350775.8309205
train/critic/grad_norm,62,0.21016405522823334,1785350860.310851
train/critic/grad_norm,63,0.24152444303035736,1785350945.3131115
train/critic/grad_norm,64,0.2500167787075043,1785351031.4784102
train/critic/grad_norm,65,0.21603381633758545,1785351119.3369715
train/critic/grad_norm,66,0.21764227747917175,1785351207.0427656
train/critic/grad_norm,67,0.20910389721393585,1785351291.5540137
train/critic/grad_norm,68,0.26260530948638916,1785351378.6363797
train/critic/grad_norm,69,0.22705726325511932,1785351464.8179672
train/critic/grad_norm,70,0.18989096581935883,1785351631.1265953
train/critic/grad_norm,71,0.21843284368515015,1785351718.0035222
train/critic/grad_norm,72,0.22374597191810608,1785351802.8257654
train/critic/grad_norm,73,0.2207467406988144,1785351890.0653932
train/critic/grad_norm,74,0.20563894510269165,1785351977.742169
train/critic/grad_norm,75,0.23418276011943817,1785352064.0578122
train/critic/grad_norm,76,0.21433763206005096,1785352150.5887086
train/critic/grad_norm,77,0.24232541024684906,1785352238.094197
train/critic/grad_norm,78,0.22140249609947205,1785352324.4852786
train/critic/grad_norm,79,0.22650620341300964,1785352410.6466784
train/critic/grad_norm,80,0.21734429895877838,1785352577.8559206
train/critic/grad_norm,81,0.22251811623573303,1785352662.5450063
train/critic/grad_norm,82,0.19755369424819946,1785352745.725823
train/critic/grad_norm,83,0.2171906679868698,1785352828.7204087
train/critic/grad_norm,84,0.26687416434288025,1785352916.5994997
train/critic/grad_norm,85,0.22129319608211517,1785353003.090979
train/critic/grad_norm,86,0.2197866588830948,1785353089.1102893
train/critic/grad_norm,87,0.25764718651771545,1785353174.7802386
train/critic/grad_norm,88,0.2175842672586441,1785353260.1704395
train/critic/grad_norm,89,0.2463957667350769,1785353344.2247002
train/critic/grad_norm,90,0.19669993221759796,1785353514.4972236
train/critic/grad_norm,91,0.19466637074947357,1785353599.1112807
train/critic/grad_norm,92,0.22425462305545807,1785353686.3987284
train/critic/grad_norm,93,0.20705677568912506,1785353771.4068668
train/critic/grad_norm,94,0.20564423501491547,1785353860.3485346
train/critic/grad_norm,95,0.19913329184055328,1785353946.2294393
train/critic/grad_norm,96,0.207231342792511,1785354030.5056498
train/critic/grad_norm,97,0.22143585979938507,1785354116.664689
train/critic/grad_norm,98,0.21699553728103638,1785354200.289108
train/critic/grad_norm,99,0.1866762936115265,1785354286.6004338
train/critic/grad_norm,100,0.20986074209213257,1785354453.6632972
train/sac/actor_loss,14,0.5912520289421082,1785346417.162311
train/sac/actor_loss,15,0.16008852422237396,1785346504.0329638
train/sac/actor_loss,16,0.10676459223031998,1785346589.3851278
train/sac/actor_loss,17,0.09273510426282883,1785346675.9556024
train/sac/actor_loss,18,0.08271604776382446,1785346762.3472648
train/sac/actor_loss,19,0.07617165148258209,1785346848.5685399
train/sac/actor_loss,20,0.07425952702760696,1785347004.0527964
train/sac/actor_loss,21,0.0720185786485672,1785347089.2940233
train/sac/actor_loss,22,0.07056419551372528,1785347172.437237
train/sac/actor_loss,23,0.06978023052215576,1785347257.2581613
train/sac/actor_loss,24,0.06878499686717987,1785347343.4082215
train/sac/actor_loss,25,0.0688704252243042,1785347426.596607
train/sac/actor_loss,26,0.06878425180912018,1785347511.8301454
train/sac/actor_loss,27,0.06992868334054947,1785347595.1810527
train/sac/actor_loss,28,0.066152423620224,1785347677.0189161
train/sac/actor_loss,29,0.06201256811618805,1785347759.2767868
train/sac/actor_loss,30,0.059807296842336655,1785347912.369976
train/sac/actor_loss,31,0.057253457605838776,1785347997.5751696
train/sac/actor_loss,32,0.05436956137418747,1785348081.8562505
train/sac/actor_loss,33,0.05250537022948265,1785348166.3465402
train/sac/actor_loss,34,0.05076684057712555,1785348251.1212826
train/sac/actor_loss,35,0.04860605299472809,1785348335.2916741
train/sac/actor_loss,36,0.04512418061494827,1785348418.8315995
train/sac/actor_loss,37,0.042159467935562134,1785348502.5818415
train/sac/actor_loss,38,0.04031829908490181,1785348588.7254417
train/sac/actor_loss,39,0.03778216987848282,1785348672.4399486
train/sac/actor_loss,40,0.036534808576107025,1785348831.1444693
train/sac/actor_loss,41,0.03461814671754837,1785348917.7916644
train/sac/actor_loss,42,0.03257778659462929,1785349004.0346432
train/sac/actor_loss,43,0.03012235462665558,1785349086.2881463
train/sac/actor_loss,44,0.028350606560707092,1785349170.5691702
train/sac/actor_loss,45,0.026330310851335526,1785349256.9096076
train/sac/actor_loss,46,0.02431487664580345,1785349342.0791368
train/sac/actor_loss,47,0.02257433906197548,1785349427.559142
train/sac/actor_loss,48,0.01983799785375595,1785349512.2196503
train/sac/actor_loss,49,0.017970172688364983,1785349596.3640008
train/sac/actor_loss,50,0.015706196427345276,1785349758.2021492
train/sac/actor_loss,51,0.014131919480860233,1785349842.0839767
train/sac/actor_loss,52,0.014130506664514542,1785349927.7841277
train/sac/actor_loss,53,0.013826524838805199,1785350014.1458492
train/sac/actor_loss,54,0.014152545481920242,1785350099.6509323
train/sac/actor_loss,55,0.01340601034462452,1785350184.6921716
train/sac/actor_loss,56,0.013946525752544403,1785350270.4533455
train/sac/actor_loss,57,0.014168930239975452,1785350355.5944116
train/sac/actor_loss,58,0.013883354142308235,1785350441.017422
train/sac/actor_loss,59,0.013991482555866241,1785350527.147091
train/sac/actor_loss,60,0.014493649825453758,1785350691.3561141
train/sac/actor_loss,61,0.01419830322265625,1785350775.8335478
train/sac/actor_loss,62,0.013473592698574066,1785350860.3129723
train/sac/actor_loss,63,0.01304735615849495,1785350945.3151677
train/sac/actor_loss,64,0.011937877163290977,1785351031.4810371
train/sac/actor_loss,65,0.010453896597027779,1785351119.339854
train/sac/actor_loss,66,0.009757399559020996,1785351207.0454116
train/sac/actor_loss,67,0.00963231548666954,1785351291.556611
train/sac/actor_loss,68,0.009612401947379112,1785351378.6390026
train/sac/actor_loss,69,0.009438898414373398,1785351464.820655
train/sac/actor_loss,70,0.009973443113267422,1785351631.1292293
train/sac/actor_loss,71,0.010080891661345959,1785351718.0062077
train/sac/actor_loss,72,0.010352155193686485,1785351802.8277807
train/sac/actor_loss,73,0.010332792066037655,1785351890.0670452
train/sac/actor_loss,74,0.01082474272698164,1785351977.7449186
train/sac/actor_loss,75,0.011324110440909863,1785352064.0604532
train/sac/actor_loss,76,0.012065241113305092,1785352150.590303
train/sac/actor_loss,77,0.012951774522662163,1785352238.0967855
train/sac/actor_loss,78,0.013133902102708817,1785352324.4879372
train/sac/actor_loss,79,0.013763646595180035,1785352410.6495752
train/sac/actor_loss,80,0.013711592182517052,1785352577.8584895
train/sac/actor_loss,81,0.014092160388827324,1785352662.5477343
train/sac/actor_loss,82,0.013900339603424072,1785352745.728534
train/sac/actor_loss,83,0.014258560724556446,1785352828.7223606
train/sac/actor_loss,84,0.013440433889627457,1785352916.6021526
train/sac/actor_loss,85,0.012671994976699352,1785353003.0936313
train/sac/actor_loss,86,0.012046592310070992,1785353089.1130276
train/sac/actor_loss,87,0.011716154403984547,1785353174.782547
train/sac/actor_loss,88,0.010169618763029575,1785353260.1730723
train/sac/actor_loss,89,0.009290933609008789,1785353344.2273576
train/sac/actor_loss,90,0.00692408811300993,1785353514.499831
train/sac/actor_loss,91,0.004993216134607792,1785353599.1138618
train/sac/actor_loss,92,0.003473315853625536,1785353686.401354
train/sac/actor_loss,93,0.001668476965278387,1785353771.409544
train/sac/actor_loss,94,0.0016100428765639663,1785353860.351314
train/sac/actor_loss,95,0.0009549637325108051,1785353946.2312596
train/sac/actor_loss,96,0.0013158905785530806,1785354030.508494
train/sac/actor_loss,97,0.002244392177090049,1785354116.6672869
train/sac/actor_loss,98,0.002449904102832079,1785354200.2911317
train/sac/actor_loss,99,0.0028601912781596184,1785354286.6031544
train/sac/actor_loss,100,0.0032037622295320034,1785354453.6659808
train/sac/critic_loss,14,0.002408933825790882,1785346417.1631036
train/sac/critic_loss,15,0.0004919093917123973,1785346504.0335705
train/sac/critic_loss,16,0.0003196285106241703,1785346589.3857465
train/sac/critic_loss,17,0.00026645109755918384,1785346675.9562116
train/sac/critic_loss,18,0.0003313172492198646,1785346762.3478677
train/sac/critic_loss,19,0.00039575956179760396,1785346848.5691495
train/sac/critic_loss,20,0.0005324595258571208,1785347004.0534163
train/sac/critic_loss,21,0.00045510887866839767,1785347089.2946434
train/sac/critic_loss,22,0.000383890001103282,1785347172.437486
train/sac/critic_loss,23,0.0003997025196440518,1785347257.2584207
train/sac/critic_loss,24,0.00040728895692154765,1785347343.4088323
train/sac/critic_loss,25,0.00033602278563193977,1785347426.5971868
train/sac/critic_loss,26,0.0002505966695025563,1785347511.830381
train/sac/critic_loss,27,0.00013057141040917486,1785347595.1817
train/sac/critic_loss,28,0.00017866009147837758,1785347677.0195384
train/sac/critic_loss,29,0.0002470815379638225,1785347759.277389
train/sac/critic_loss,30,0.00014521999401040375,1785347912.3706017
train/sac/critic_loss,31,0.0004591867618728429,1785347997.5757709
train/sac/critic_loss,32,0.0001990851596929133,1785348081.8568854
train/sac/critic_loss,33,0.0002589446376077831,1785348166.3471706
train/sac/critic_loss,34,0.00020518657402135432,1785348251.121891
train/sac/critic_loss,35,0.00023536522348877043,1785348335.2923062
train/sac/critic_loss,36,0.00025557074695825577,1785348418.8322127
train/sac/critic_loss,37,0.00014062199625186622,1785348502.5821493
train/sac/critic_loss,38,0.0002887671289499849,1785348588.7260468
train/sac/critic_loss,39,0.00020843540551140904,1785348672.4405973
train/sac/critic_loss,40,0.0001402944471919909,1785348831.1450741
train/sac/critic_loss,41,0.00014632829697802663,1785348917.7923043
train/sac/critic_loss,42,0.00022152582823764533,1785349004.035312
train/sac/critic_loss,43,0.00025124673265963793,1785349086.288624
train/sac/critic_loss,44,0.0003913736727554351,1785349170.5696192
train/sac/critic_loss,45,0.00014055692008696496,1785349256.9102452
train/sac/critic_loss,46,0.00016190228052437305,1785349342.0797691
train/sac/critic_loss,47,0.00024687725817784667,1785349427.5597458
train/sac/critic_loss,48,0.00043196583283133805,1785349512.220275
train/sac/critic_loss,49,0.00018038380949292332,1785349596.3644893
train/sac/critic_loss,50,0.00020371362916193902,1785349758.2024987
train/sac/critic_loss,51,0.00021595144062303007,1785349842.0842721
train/sac/critic_loss,52,0.00024082402524072677,1785349927.7847562
train/sac/critic_loss,53,0.00021658328478224576,1785350014.1464717
train/sac/critic_loss,54,0.00042355674668215215,1785350099.6514337
train/sac/critic_loss,55,0.00034020646126009524,1785350184.6926363
train/sac/critic_loss,56,0.00022472772980108857,1785350270.4538176
train/sac/critic_loss,57,0.00035379035398364067,1785350355.5947773
train/sac/critic_loss,58,0.00030247640097513795,1785350441.018057
train/sac/critic_loss,59,0.0003059173177462071,1785350527.1477063
train/sac/critic_loss,60,0.00022999363136477768,1785350691.3564525
train/sac/critic_loss,61,0.0004055469180457294,1785350775.834168
train/sac/critic_loss,62,0.0007365539204329252,1785350860.3135254
train/sac/critic_loss,63,0.0006092992261983454,1785350945.315712
train/sac/critic_loss,64,0.0004466065438464284,1785351031.4816482
train/sac/critic_loss,65,0.00048819510266184807,1785351119.3404722
train/sac/critic_loss,66,0.0005311337881721556,1785351207.0460248
train/sac/critic_loss,67,0.00038075848715379834,1785351291.5572233
train/sac/critic_loss,68,0.0004063031810801476,1785351378.6396441
train/sac/critic_loss,69,0.00045806009438820183,1785351464.821295
train/sac/critic_loss,70,0.0002746754325926304,1785351631.1298444
train/sac/critic_loss,71,0.0003022580058313906,1785351718.0068567
train/sac/critic_loss,72,0.0003279841039329767,1785351802.8283193
train/sac/critic_loss,73,0.00038565098657272756,1785351890.0673664
train/sac/critic_loss,74,0.0003228082787245512,1785351977.745549
train/sac/critic_loss,75,0.00034873635740950704,1785352064.061063
train/sac/critic_loss,76,0.0003107213124167174,1785352150.5905974
train/sac/critic_loss,77,0.00025070097763091326,1785352238.0973847
train/sac/critic_loss,78,0.0006060479208827019,1785352324.4885683
train/sac/critic_loss,79,0.00037535943556576967,1785352410.6502032
train/sac/critic_loss,80,0.00028562569059431553,1785352577.8591108
train/sac/critic_loss,81,0.00020228030916769058,1785352662.5483656
train/sac/critic_loss,82,0.0006109693786129355,1785352745.7291794
train/sac/critic_loss,83,0.00019654149946291,1785352828.7230027
train/sac/critic_loss,84,0.00026169547345489264,1785352916.6027825
train/sac/critic_loss,85,0.00022810943482909352,1785353003.0942466
train/sac/critic_loss,86,0.00024495209800079465,1785353089.1136477
train/sac/critic_loss,87,0.0003114179417025298,1785353174.7831583
train/sac/critic_loss,88,0.00047710229409858584,1785353260.1737406
train/sac/critic_loss,89,0.00041262846207246184,1785353344.2279682
train/sac/critic_loss,90,0.00031978724291548133,1785353514.500459
train/sac/critic_loss,91,0.0003780717379413545,1785353599.1144652
train/sac/critic_loss,92,0.00044487445848062634,1785353686.401984
train/sac/critic_loss,93,0.000490604608785361,1785353771.41016
train/sac/critic_loss,94,0.0004745322512462735,1785353860.352
train/sac/critic_loss,95,0.00039343335083685815,1785353946.2316048
train/sac/critic_loss,96,0.0006435221876017749,1785354030.5088725
train/sac/critic_loss,97,0.0003878617426380515,1785354116.6679015
train/sac/critic_loss,98,0.00042857430526055396,1785354200.2915678
train/sac/critic_loss,99,0.00034099718322977424,1785354286.6037996
train/sac/critic_loss,100,0.000502303009852767,1785354453.6666229
time/step,1,62.73674011230469,1785345517.8308878
time/step,2,64.3680419921875,1785345582.21604
time/step,3,60.447959899902344,1785345642.685088
time/step,4,63.38038635253906,1785345706.0817854
time/step,5,62.77995681762695,1785345768.8788738
time/step,6,60.88030242919922,1785345829.774737
time/step,7,60.13112258911133,1785345889.9223273
time/step,8,61.65285110473633,1785345951.5933855
time/step,9,64.02608489990234,1785346015.6402996
time/step,10,134.0482635498047,1785346149.7084837
time/step,11,59.68211364746094,1785346209.4075072
time/step,12,60.54155731201172,1785346269.9674516
time/step,13,61.81968688964844,1785346331.8030083
time/step,14,85.33059692382812,1785346417.1544967
time/step,15,86.84527587890625,1785346504.0274365
time/step,16,85.32816314697266,1785346589.379105
time/step,17,86.54763793945312,1785346675.9489763
time/step,18,86.36615753173828,1785346762.3413289
time/step,19,86.19673156738281,1785346848.5623922
time/step,20,155.46014404296875,1785347004.0468082
time/step,21,85.21770477294922,1785347089.2879214
time/step,22,83.1207046508789,1785347172.4339256
time/step,23,84.79898834228516,1785347257.2548273
time/step,24,86.12853240966797,1785347343.402201
time/step,25,83.1615219116211,1785347426.590272
time/step,26,85.21067810058594,1785347511.8269804
time/step,27,83.3252182006836,1785347595.174878
time/step,28,81.8143539428711,1785347677.012801
time/step,29,82.23255157470703,1785347759.2693408
time/step,30,153.07037353515625,1785347912.363992
time/step,31,85.18201446533203,1785347997.569746
time/step,32,84.25434112548828,1785348081.84984
time/step,33,84.46511840820312,1785348166.340602
time/step,34,84.74609375,1785348251.1147735
time/step,35,84.14359283447266,1785348335.2853944
time/step,36,83.51443481445312,1785348418.8241694
time/step,37,83.72946166992188,1785348502.578162
time/step,38,86.1187973022461,1785348588.7194302
time/step,39,83.68953704833984,1785348672.4336846
time/step,40,158.6807098388672,1785348831.1385846
time/step,41,86.61970520019531,1785348917.7853858
time/step,42,86.21427917480469,1785349004.0284503
time/step,43,82.23245239257812,1785349086.283185
time/step,44,84.25932312011719,1785349170.5644825
time/step,45,86.31584930419922,1785349256.9034343
time/step,46,85.1434555053711,1785349342.0729263
time/step,47,85.45377349853516,1785349427.5528812
time/step,48,84.63658142089844,1785349512.2136118
time/step,49,84.1200942993164,1785349596.3584015
time/step,50,161.81594848632812,1785349758.1982841
time/step,51,83.8619384765625,1785349842.080351
time/step,52,85.67756652832031,1785349927.778084
time/step,53,86.33659362792969,1785350014.1396682
time/step,54,85.47950744628906,1785350099.6452167
time/step,55,85.01978302001953,1785350184.6865482
time/step,56,85.7388916015625,1785350270.4483843
time/step,57,85.11894226074219,1785350355.590368
time/step,58,85.40101623535156,1785350441.0113099
time/step,59,86.10358428955078,1785350527.1408806
time/step,60,164.1887969970703,1785350691.3522823
time/step,61,84.45236206054688,1785350775.8274653
time/step,62,84.4560775756836,1785350860.3079798
time/step,63,84.9830322265625,1785350945.3104372
time/step,64,86.14283752441406,1785351031.4748497
time/step,65,87.83341217041016,1785351119.3334782
time/step,66,87.67863464355469,1785351207.0381203
time/step,67,84.48690795898438,1785351291.5510676
time/step,68,87.05883026123047,1785351378.6330173
time/step,69,86.15377807617188,1785351464.8144627
time/step,70,166.28501892089844,1785351631.1231823
time/step,71,86.8534164428711,1785351718.0000575
time/step,72,84.80084228515625,1785351802.8229456
time/step,73,87.21652221679688,1785351890.063297
time/step,74,87.65325164794922,1785351977.7386267
time/step,75,86.28784942626953,1785352064.054402
time/step,76,86.50918579101562,1785352150.5867403
time/step,77,87.48491668701172,1785352238.0908668
time/step,78,86.36661529541016,1785352324.481973
time/step,79,86.1373519897461,1785352410.643183
time/step,80,167.18887329101562,1785352577.8531184
time/step,81,84.66413116455078,1785352662.5413907
time/step,82,83.1548080444336,1785352745.7222784
time/step,83,82.97358703613281,1785352828.717818
time/step,84,87.85733795166016,1785352916.596264
time/step,85,86.46440887451172,1785353003.0874236
time/step,86,85.9931869506836,1785353089.1067622
time/step,87,85.64453125,1785353174.7771833
time/step,88,85.36817169189453,1785353260.1670508
time/step,89,84.03162384033203,1785353344.2213461
time/step,90,170.24978637695312,1785353514.4938593
time/step,91,84.58963775634766,1785353599.107802
time/step,92,87.26387023925781,1785353686.3952467
time/step,93,84.98299407958984,1785353771.4034142
time/step,94,88.91485595703125,1785353860.3450317
time/step,95,85.8557357788086,1785353946.2271602
time/step,96,84.2537612915039,1785354030.5032396
time/step,97,86.13310241699219,1785354116.6612337
time/step,98,83.6005630493164,1785354200.2865198
time/step,99,86.28746795654297,1785354286.5969336
time/step,100,167.0390167236328,1785354453.659728
