minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
90.73076923076923,17171,17254,17.76923076923077,0.15384615384615385,43903942656,48803076,22958036,11233936,251828428800,205538586624
91.24166666666666,17171,17254,45.785714285714285,18.428571428571427,43906019328,48805276,22958064,11234012,251829678080,205538926592
91.75128205128205,15987,16528,4.923076923076923,11.76923076923077,43502895104,48688556,22786992,11234044,251421466624,205538971648
92.24358974358975,17171,17254,51.53846153846154,62.07692307692308,44134535168,49028028,23177032,11234040,252058902528,205539311616
92.73589743589743,17171,17254,13.461538461538462,15.846153846153847,44136030208,49029660,23177080,11234012,252060389376,205539319808
93.22820512820513,17171,17254,10.923076923076923,15.76923076923077,44001218560,48897464,23051844,11234040,251924422656,205539717120
93.73928571428571,17171,17254,44.642857142857146,56.214285714285715,44001042432,48897160,23051952,11234080,251927158784,205539725312
94.25128205128205,17171,17254,10.692307692307692,31.76923076923077,43999043584,48896812,23051912,11234064,251925446656,205540192256
94.74615384615385,17171,17254,19.0,7.6923076923076925,44085559296,48981300,23108828,11234060,252011458560,205540225024
95.23846153846154,17171,17254,54.46153846153846,26.384615384615383,44087431168,48983784,23108912,11234088,252013768704,205540577280
95.72948717948718,17171,17254,31.23076923076923,13.846153846153847,44086972416,48983936,23108876,11234108,252013658112,205540605952
96.24166666666666,17171,17254,18.785714285714285,10.0,43959775232,48859792,22998592,11234116,251885920256,205540945920
96.7525641025641,17171,17254,59.15384615384615,26.23076923076923,43962167296,48862460,22998620,11234104,251887611904,205540954112
97.24615384615385,17171,17254,29.23076923076923,14.538461538461538,43960107008,48859628,22998536,11234128,251887521792,205541445632
97.7397435897436,17171,17254,11.692307692307692,21.076923076923077,43940294656,48839224,23034732,11234132,251867209728,205541494784
98.22948717948718,17171,17254,51.69230769230769,65.92307692307692,43957858304,48843148,22982216,11234112,251884253184,205541834752
98.74166666666666,17171,15899,21.642857142857142,13.285714285714286,43555491840,48463560,22602120,11234144,251479359488,205541888000
99.25384615384615,17171,17254,28.46153846153846,14.384615384615385,44030369792,48928972,23066104,11234176,251960270848,205542207488
