timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-05T10:58:33.286801+00:00,1,1381884484,3492468,0.00,45718,0,46,648,22262188,21909112,3875456
2026-09-05T10:58:38.414864+00:00,1,1381291792,3492468,0.00,46789,88,48,656,22646908,21909112,3875456
2026-09-05T10:58:43.548139+00:00,1,1380155432,3492468,0.00,47246,0,46,655,23346232,21909112,3875456
2026-09-05T10:58:48.674693+00:00,1,1379774020,3492468,0.00,48054,0,46,663,24093696,21909112,3875556
2026-09-05T10:58:53.813870+00:00,1,1378473116,3492468,0.00,48923,3,46,671,24839252,21909128,3875636
2026-09-05T10:58:58.947187+00:00,1,1377422360,3492468,0.00,49731,0,46,679,25288520,21909128,3875636
2026-09-05T10:59:04.082458+00:00,1,1375962724,3492468,0.00,50547,0,46,687,26298736,21909128,3875640
2026-09-05T10:59:09.198958+00:00,1,1374855436,3492468,0.00,51617,0,46,696,26519504,21909136,3875640
2026-09-05T10:59:14.337514+00:00,1,1373199180,3492468,0.00,52075,0,46,695,27192288,21909136,3875648
2026-09-05T10:59:19.477811+00:00,1,1372846920,3492468,0.00,58517,70,49,745,27440084,21909160,4190420
2026-09-05T10:59:24.609125+00:00,1,1372768112,3492468,0.00,58517,84,48,745,27477416,21909160,4190420
2026-09-05T10:59:29.761563+00:00,1,1372729576,3492468,0.00,58517,29,47,745,27515168,21909160,4190692
2026-09-05T10:59:34.916539+00:00,1,1372692048,3492468,0.00,58517,46,49,745,27538352,21909164,4190692
2026-09-05T10:59:40.068208+00:00,1,1372704460,3492468,0.00,58517,93,51,745,27543188,21909164,4190692
2026-09-05T10:59:45.262466+00:00,1,1372454756,3492468,0.00,58519,7,48,745,27692912,21909164,4286744
2026-09-05T10:59:50.410105+00:00,1,1372367968,3492468,0.00,58519,0,49,745,27696444,21909164,4286744
2026-09-05T10:59:55.558166+00:00,1,1372377344,3492468,0.00,58519,0,48,745,27700384,21909164,4286744
2026-09-05T11:00:00.703604+00:00,1,1372349288,3492468,0.00,58519,0,49,745,27705832,21909164,4286744
2026-09-05T11:00:05.847597+00:00,1,1372341564,3492468,0.00,58519,36,50,745,27707988,21909184,4286744
2026-09-05T11:00:11.001168+00:00,1,1372314104,3492468,0.00,58519,74,51,745,27711916,21909204,4286744
2026-09-05T11:00:16.150685+00:00,1,1372217812,3492468,0.00,58519,100,51,745,27760364,21909204,4323688
2026-09-05T11:00:21.295070+00:00,1,1372213536,3492468,0.00,58519,63,50,745,27764708,21909216,4323688
2026-09-05T11:00:26.442386+00:00,1,1372214388,3492468,0.00,58519,100,50,746,27768072,21909216,4323692
2026-09-05T11:00:31.590043+00:00,1,1372214924,3492468,0.00,58519,0,49,745,27770364,21909216,4323692
2026-09-05T11:00:36.745183+00:00,1,1372139248,3492468,0.00,58519,91,53,745,27818224,21909216,4309788
2026-09-05T11:00:41.891918+00:00,1,1372109556,3492468,0.00,58519,0,49,745,27828636,21909220,4309788
2026-09-05T11:00:47.043152+00:00,1,1372095408,3492468,0.00,58519,99,51,745,27829112,21909220,4309788
2026-09-05T11:00:52.196243+00:00,1,1367555076,3492468,0.00,58519,8,49,762,27923764,22007476,8753924
2026-09-05T11:00:57.347795+00:00,1,1365455312,3492468,0.00,59271,11,56,762,27924044,22907228,9954660
2026-09-05T11:01:02.508469+00:00,1,1365437628,3492468,0.00,61879,90,66,762,27924044,22910264,9954660
2026-09-05T11:01:07.665141+00:00,1,1365486228,3492468,0.00,61879,100,70,762,27924044,22911280,9954700
2026-09-05T11:01:12.818276+00:00,1,1365876152,3492468,0.00,61879,97,69,762,27924044,22911712,9954704
2026-09-05T11:01:17.969810+00:00,1,1365531368,3492468,0.00,61879,100,68,762,27924044,22911804,9954704
2026-09-05T11:01:23.141598+00:00,1,1365499904,3492468,0.00,61879,99,71,762,27924044,22912156,9954704
2026-09-05T11:01:28.257470+00:00,1,1365873008,3492468,0.00,61879,100,70,762,27924044,22912172,9954704
2026-09-05T11:01:33.391452+00:00,1,1365668484,3492468,0.00,61879,100,69,762,27924044,22912216,9954704
2026-09-05T11:01:38.521468+00:00,1,1365884652,3492468,0.00,61879,97,65,762,27924044,22919908,9954704
2026-09-05T11:01:43.643339+00:00,1,1365475256,3492468,0.00,61879,100,70,762,27924044,22920100,9954704
2026-09-05T11:01:48.785275+00:00,1,1365874788,3492468,0.00,61879,100,68,762,27924044,22920204,9954704
2026-09-05T11:01:53.988853+00:00,1,1365420088,3492468,0.00,61879,99,68,762,27924044,22920204,9954704
2026-09-05T11:01:59.114276+00:00,1,1365467212,3492468,0.00,61879,100,66,762,27924044,22920188,9954704
2026-09-05T11:02:04.244644+00:00,1,1365845688,3492468,0.00,61879,31,63,762,27924044,22920260,9954704
2026-09-05T11:02:09.407828+00:00,1,1365852996,3492468,0.00,61879,89,69,762,27924044,22920280,9954704
2026-09-05T11:02:14.537536+00:00,1,1365453840,3492468,0.00,61879,100,70,762,27924044,22920332,9954704
2026-09-05T11:02:19.681593+00:00,1,1365876236,3492468,0.00,61879,63,61,762,27924048,22920752,9954704
2026-09-05T11:02:24.814906+00:00,1,1365849848,3492468,0.00,61879,100,66,762,27924048,22920752,9954704
2026-09-05T11:02:29.945777+00:00,1,1365427344,3492468,0.00,61879,96,68,762,27924048,22920764,9954704
2026-09-05T11:02:35.092082+00:00,1,1365819068,3492468,0.00,61879,96,68,762,27924048,22920780,9954704
2026-09-05T11:02:40.207170+00:00,1,1365798832,3492468,0.00,61879,100,70,762,27924048,22920800,9954704
2026-09-05T11:02:45.371161+00:00,1,1365360176,3492468,0.00,61879,99,70,762,27924048,22920808,9954704
2026-09-05T11:02:50.554644+00:00,1,1365782196,3492468,0.00,61879,20,64,762,27924048,22920808,9954704
2026-09-05T11:02:55.685629+00:00,1,1365761504,3492468,0.00,61879,100,71,762,27924048,22920792,9954704
2026-09-05T11:03:00.800469+00:00,1,1365781868,3492468,0.00,61879,92,63,762,27924048,22920932,9954704
2026-09-05T11:03:05.933201+00:00,1,1365336908,3492468,0.00,61879,93,70,762,27924048,22920968,9954704
2026-09-05T11:03:11.087486+00:00,1,1365318996,3492468,0.00,61879,93,71,762,27924048,22920980,9954704
2026-09-05T11:03:16.246292+00:00,1,1365724584,3492468,0.00,61879,100,69,762,27924048,22920980,9954704
2026-09-05T11:03:21.382083+00:00,1,1365731576,3492468,0.00,61879,87,67,762,27924048,22920984,9954704
2026-09-05T11:03:26.514718+00:00,1,1365058860,3492468,0.00,61879,100,70,762,27924048,22920984,9954704
2026-09-05T11:03:31.653549+00:00,1,1365698848,3492468,0.00,61879,100,68,762,27924048,22920984,9954704
