tag,round,raw_step,value,wall_time,segment
time/env/env_interact_step,4,3,191.21287536621094,1790055010.555734,0
time/env/env_interact_step,5,4,171.40159606933594,1790056236.8004956,0
time/env/env_interact_step,6,5,181.3696746826172,1790057091.660537,0
time/env/env_interact_step,7,6,174.03660583496094,1790057933.0784585,0
time/env/env_interact_step,8,7,186.7289581298828,1790058799.6323228,0
time/env/env_interact_step,9,8,172.31988525390625,1790059642.7863157,0
time/env/env_interact_step,10,9,173.04263305664062,1790060960.4855237,0
time/env/env_interact_step,11,10,177.54554748535156,1790061804.9163928,0
time/env/env_interact_step,12,11,182.99742126464844,1790062673.1856346,0
time/env/evaluate,5,4,376.947265625,1790056236.8006968,0
time/env/evaluate,10,9,377.3631591796875,1790060960.4857194,0
time/env/interact,1,0,869.2837524414062,1790052422.574032,0
time/env/interact,2,1,853.189697265625,1790053298.6966465,0
time/env/interact,3,2,837.531494140625,1790054171.4893208,0
time/env/interact,4,3,816.2268676757812,1790055010.5557537,0
time/env/interact,5,4,813.5657348632812,1790056236.8005157,0
time/env/interact,6,5,824.6260986328125,1790057091.660556,0
time/env/interact,7,6,820.3926391601562,1790057933.0784776,0
time/env/interact,8,7,845.07763671875,1790058799.6323419,0
time/env/interact,9,8,808.333251953125,1790059642.7863357,0
time/env/interact,10,9,834.4102172851562,1790060960.485542,0
time/env/interact,11,10,826.4241943359375,1790061804.916411,0
time/env/interact,12,11,847.185791015625,1790062673.1856534,0
time/env/run_interact_once,1,0,869.28369140625,1790052422.5740252,0
time/env/run_interact_once,2,1,853.189697265625,1790053298.6966403,0
time/env/run_interact_once,3,2,837.5314331054688,1790054171.4893148,0
time/env/run_interact_once,4,3,816.226806640625,1790055010.555747,0
time/env/run_interact_once,5,4,813.565673828125,1790056236.800509,0
time/env/run_interact_once,6,5,824.6260375976562,1790057091.6605496,0
time/env/run_interact_once,7,6,820.392578125,1790057933.078471,0
time/env/run_interact_once,8,7,845.07763671875,1790058799.632336,0
time/env/run_interact_once,9,8,808.333251953125,1790059642.7863295,0
time/env/run_interact_once,10,9,834.41015625,1790060960.485536,0
time/env/run_interact_once,11,10,826.4241333007812,1790061804.9164047,0
time/env/run_interact_once,12,11,847.1857299804688,1790062673.1856477,0
time/eval,5,4,382.9441833496094,1790056236.8004665,0
time/eval,10,9,395.1554870605469,1790060960.485497,0
time/generate_rollouts,1,0,872.8731079101562,1790052422.5734315,0
time/generate_rollouts,2,1,856.657470703125,1790053298.6962523,0
time/generate_rollouts,3,2,840.9677124023438,1790054171.4888666,0
time/generate_rollouts,4,3,819.5986938476562,1790055010.555314,0
time/generate_rollouts,5,4,816.8115844726562,1790056236.800218,0
time/generate_rollouts,6,5,827.9675903320312,1790057091.6600575,0
time/generate_rollouts,7,6,823.6355590820312,1790057933.0780406,0
time/generate_rollouts,8,7,848.323974609375,1790058799.6319134,0
time/generate_rollouts,9,8,811.7492065429688,1790059642.7859466,0
time/generate_rollouts,10,9,837.82666015625,1790060960.485191,0
time/generate_rollouts,11,10,829.8274536132812,1790061804.9160337,0
time/generate_rollouts,12,11,850.3828125,1790062673.1851606,0
time/rollout/evaluate,5,4,206.32415771484375,1790056236.8007312,0
time/rollout/evaluate,10,9,195.68954467773438,1790060960.4857528,0
time/rollout/generate_one_epoch,1,0,865.69873046875,1790052422.5743165,0
time/rollout/generate_one_epoch,2,1,849.8231201171875,1790053298.69684,0
time/rollout/generate_one_epoch,3,2,834.1983642578125,1790054171.4895205,0
time/rollout/generate_one_epoch,4,3,812.7491455078125,1790055010.5560343,0
time/rollout/generate_one_epoch,5,4,811.1475219726562,1790056236.8007176,0
time/rollout/generate_one_epoch,6,5,821.840087890625,1790057091.6608129,0
time/rollout/generate_one_epoch,7,6,818.3890991210938,1790057933.0786762,0
time/rollout/generate_one_epoch,8,7,843.1958618164062,1790058799.6325374,0
time/rollout/generate_one_epoch,9,8,806.6130981445312,1790059642.7865367,0
time/rollout/generate_one_epoch,10,9,832.454833984375,1790060960.4857395,0
time/rollout/generate_one_epoch,11,10,823.7020263671875,1790061804.9166427,0
time/rollout/generate_one_epoch,12,11,845.1827392578125,1790062673.1859403,0
time/rollout/predict,1,0,20.714771270751953,1790052422.574309,0
time/rollout/predict,2,1,19.35679817199707,1790053298.6968331,0
time/rollout/predict,3,2,7.006036281585693,1790054171.4895134,0
time/rollout/predict,4,3,20.26600456237793,1790055010.556016,0
time/rollout/predict,5,4,32.87565231323242,1790056236.800711,0
time/rollout/predict,6,5,18.56492805480957,1790057091.6608055,0
time/rollout/predict,7,6,19.055288314819336,1790057933.0786688,0
time/rollout/predict,8,7,6.935510158538818,1790058799.63253,0
time/rollout/predict,9,8,6.952698230743408,1790059642.786529,0
time/rollout/predict,10,9,34.22151565551758,1790060960.4857328,0
time/rollout/predict,11,10,6.8772406578063965,1790061804.9166358,0
time/rollout/predict,12,11,18.268115997314453,1790062673.1859329,0
time/rollout/rollout/generate,1,0,872.8219604492188,1790052422.5743237,0
time/rollout/rollout/generate,2,1,856.6072387695312,1790053298.6968462,0
time/rollout/rollout/generate,3,2,840.9280395507812,1790054171.4895272,0
time/rollout/rollout/generate,4,3,819.55322265625,1790055010.556044,0
time/rollout/rollout/generate,5,4,816.765869140625,1790056236.8007245,0
time/rollout/rollout/generate,6,5,827.9300537109375,1790057091.6608195,0
time/rollout/rollout/generate,7,6,823.5989990234375,1790057933.0786824,0
time/rollout/rollout/generate,8,7,848.2916870117188,1790058799.6325436,0
time/rollout/rollout/generate,9,8,811.710205078125,1790059642.7865431,0
time/rollout/rollout/generate,10,9,837.7946166992188,1790060960.4857461,0
time/rollout/rollout/generate,11,10,829.7858276367188,1790061804.9166489,0
