unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785382879,1.02431e+12,235973779456,28920709120,204657917952,78418,1409108,0,0,30212096,885135839232,10943,0,11021,3,9158516,1368,11299636,3132,1903872,34039584,8
1785382882,1.02338e+12,236904828928,29846421504,204657917952,78418,1409108,0,0,30212096,885135839232,11327,5,11149,2,9993328,1328,11299612,3132,1904148,34850064,8
1785382884,1.02322e+12,237041614848,29980209152,204657917952,78418,1409108,0,0,30212096,885135839232,12005,10,11920,0,10148732,1336,11299688,3132,1904880,35002156,8
1785382886,1.02191e+12,238254526464,31197388800,204657917952,78418,1409108,0,0,30212096,885135839232,13774,0,13856,0,11073072,1384,11299576,3132,1904876,35930952,8
1785382888,1.02167e+12,238505267200,31441666048,204657917952,78418,1409108,0,0,30212096,885135839232,14229,0,14311,0,11739296,1416,11299584,3132,1904896,36598800,8
1785382891,1.02145e+12,238726430720,31669452800,204657917952,78418,1409108,0,0,30212096,885135839232,14837,93,14920,0,11867524,1416,11299668,3132,1904564,36772524,8
1785382893,1.02067e+12,239490494464,32423723008,204657917952,78418,1409108,0,0,30212096,885135839232,14837,0,14920,0,12696624,1372,11299620,3132,1905036,37615168,8
1785382895,1.01999e+12,240172474368,33111236608,204657938432,78418,1409108,0,0,30212096,885135839232,15295,1,15377,4,13373560,1344,11299664,3132,1905060,38205236,8
1785382897,1.01893e+12,241252626432,34182991872,204657942528,78418,1409108,0,0,30212096,885135839232,15901,0,15984,0,14343904,1380,11299792,3132,1906260,39226220,8
1785382900,1.01844e+12,241676337152,34607820800,204658126848,78418,1409108,0,0,30212096,885135839232,15901,3,16442,3,14734756,1452,11299800,3132,1905608,39589656,8
1785382902,1.01833e+12,241847414784,34778263552,204658159616,78418,1409108,0,0,30212096,885135839232,16359,0,16442,0,14935420,1328,11299800,3132,1905392,39789964,8
1785382904,1.0183e+12,241873350656,34803470336,204658233344,78418,1409108,0,0,30212096,885135839232,17111,80,17194,10,14935396,1448,11299864,3132,1905056,39797148,8
1785382906,1.01831e+12,241876033536,34805010432,204658233344,78418,1409108,0,0,30212096,885135839232,17111,14,17194,45,14935432,1428,11299860,3132,1904816,39800852,8
1785382909,1.0183e+12,241877438464,34807549952,204658233344,78418,1409108,0,0,30212096,885135839232,17111,0,17194,0,14935472,1396,11299936,3132,1903400,39799728,8
1785382911,1.0183e+12,241876201472,34805657600,204658233344,78418,1409108,0,0,30212096,885135839232,17111,0,17194,74,14935524,1392,11299924,3132,1903720,39800204,8
1785382913,1.0183e+12,241874870272,34806263808,204658233344,78418,1409108,0,0,30212096,885135839232,17111,100,17194,0,14935592,1344,11299892,3132,1904784,39801488,8
1785382916,1.01828e+12,241876267008,34806349824,204658233344,78418,1409108,0,0,30212096,885135839232,17111,0,17194,75,14935604,1448,11300076,3132,1904612,39801372,8
1785382918,1.01828e+12,241875181568,34806693888,204658233344,78418,1409108,0,0,30212096,885135839232,17111,99,17194,38,14935672,1344,11300036,3132,1904772,39801444,8
1785382920,1.01827e+12,241875419136,34806558720,204658233344,78418,1409108,0,0,30212096,885135839232,17111,0,17194,64,14935616,1328,11300064,3132,1904624,39801368,8
1785382922,1.01826e+12,241874886656,34806472704,204658237440,78418,1409108,0,0,30212096,885135839232,17111,0,17194,0,14935640,1416,11299984,3132,1904812,39801484,8
1785382925,1.01826e+12,241879339008,34809319424,204658237440,78418,1409108,0,0,30212096,885135839232,17111,0,17194,2,14935736,1420,11300056,3132,1904636,39804048,8
1785382927,1.01826e+12,241879838720,34809675776,204658237440,78418,1409108,0,0,30212096,885135839232,17111,0,17194,0,14936284,1432,11300104,3132,1905092,39805088,8
1785382929,1.01826e+12,241876201472,34806501376,204658237440,78418,1409108,0,0,30212096,885135839232,17111,32,17194,99,14936292,1372,11300076,3132,1905628,39801328,8
1785382931,1.01828e+12,241869742080,34800017408,204658241536,78418,1409108,0,0,30212096,885135835136,17111,0,17194,0,14936344,1344,11300148,3132,1899740,39795592,8
1785382934,1.01828e+12,241870159872,34800668672,204658241536,78418,1409108,0,0,30212096,885135835136,17111,48,17194,61,14936384,1336,11300224,3132,1899860,39795712,8
1785382936,1.01828e+12,241870323712,34800463872,204658241536,78418,1409108,0,0,30212096,885135835136,17111,0,17194,16,14936364,1352,11300192,3132,1899880,39795756,8
1785382938,1.01828e+12,241869819904,34800685056,204658241536,78418,1409108,0,0,30212096,885135835136,17111,64,17194,24,14936392,1372,11300172,3132,1900580,39797408,8
1785382940,1.01829e+12,241868312576,34799640576,204658241536,78418,1409108,0,0,30212096,885135835136,17111,0,17194,63,14936384,1392,11300172,3132,1899808,39796668,8
1785382943,1.01829e+12,241870589952,34801270784,204658241536,78418,1409108,0,0,30212096,885135835136,17111,0,17194,23,14936420,1348,11300168,3132,1900496,39798872,8
1785382945,1.01829e+12,241870151680,34801840128,204658241536,78418,1409108,0,0,30212096,885135835136,17111,100,17194,0,14936488,1416,11300232,3132,1900808,39799732,8
1785382947,1.01829e+12,241873956864,34804215808,204658245632,78418,1409108,0,0,30212096,885135835136,17111,100,17194,81,14936464,1380,11300180,3132,1900312,39802028,8
1785382950,1.01824e+12,241888256000,34816868352,204658245632,78418,1409108,0,0,30212096,885135835136,17111,13,17194,21,14936492,1428,11300212,3132,1900432,39801020,8
1785382952,1.01827e+12,241870880768,34801274880,204658245632,78418,1409108,0,0,30212096,885135835136,17111,100,17194,100,14936492,1396,11300268,3132,1900416,39802432,8
1785382954,1.01828e+12,241879826432,34804776960,204658245632,78418,1409108,0,0,30212096,885135835136,17111,49,17194,48,14936584,1376,11300356,3132,1900608,39808140,8
1785382956,1.01827e+12,241877385216,34805469184,204658270208,78418,1409108,0,0,30212096,885135835136,17111,0,17194,0,14936592,1376,11300316,3132,1900600,39809928,8
1785382959,1.01826e+12,241876828160,34806964224,204658294784,78418,1409108,0,0,30212096,885135835136,17111,0,17194,67,14936648,1360,11300340,3132,1901280,39813736,8
1785382961,1.01827e+12,241874411520,34806394880,204658454528,78418,1409108,0,0,30212096,885135835136,17111,48,17194,39,14936700,1328,11300340,3132,1902076,39813968,8
1785382963,1.01827e+12,241876217856,34806251520,204658577408,78418,1409108,0,0,30212096,885135835136,17111,0,17194,0,14936720,1392,11300396,3132,1902012,39814992,8
1785382966,1.01829e+12,241873043456,34802921472,204658581504,78418,1409108,0,0,30212096,885135835136,17111,0,17194,68,14936664,1344,11300328,3132,1902376,39811272,8
1785382968,1.01829e+12,241870987264,34799222784,204658581504,78418,1409108,0,0,30212096,885135835136,17111,65,17194,63,14936660,1332,11300448,3132,1899012,39808836,8
1785382970,1.01828e+12,241866080256,34796978176,204658581504,78418,1409108,0,0,30212096,885135835136,17111,37,17194,0,14936724,1448,11300444,3132,1896312,39806760,8
1785382972,1.01827e+12,241870667776,34798301184,204658585600,78418,1409108,0,0,30212096,885135835136,17111,81,17194,100,14936716,1380,11300416,3132,1897760,39808584,8
1785382975,1.01828e+12,241870176256,34797760512,204658585600,78418,1409108,0,0,30212096,885135835136,17111,19,17194,34,14936772,1368,11300404,3132,1897852,39808936,8
1785382977,1.01828e+12,241868124160,34797584384,204658585600,78418,1409108,0,0,30212096,885135835136,17111,0,17194,89,14936716,1416,11300520,3132,1897552,39809360,8
1785382979,1.01829e+12,241870024704,34800832512,204658585600,78418,1409108,0,0,30212096,885135835136,17111,0,17194,0,14936784,1372,11300464,3132,1897100,39812428,8
1785382981,1.01831e+12,241855016960,34784542720,204658585600,78418,1409108,0,0,30212096,885135835136,17111,69,17194,52,14936812,1448,11300460,3132,1897036,39796440,8
1785382984,1.02412e+12,236318920704,29259321344,204658610176,78418,1409108,0,0,30212096,885135826944,10643,2,10731,1,9236628,1416,11300680,3132,1893640,34223848,6
1785382986,1.02545e+12,234949332992,27890958336,204658614272,78418,1409108,0,0,30212096,885135822848,10661,0,10739,0,8021220,1388,11300612,3132,1893872,32886648,8
1785382988,1.02545e+12,234950209536,27892334592,204658614272,78418,1409108,0,0,30212096,885135822848,10661,0,10739,0,8021228,1448,11300600,3132,1894796,32887620,8
1785382990,1.02545e+12,234950832128,27893854208,204658614272,78418,1409108,0,0,30212096,885135822848,10661,0,10739,0,8023280,1340,11300688,3132,1894652,32889752,8
1785382993,1.02392e+12,236419538944,29363003392,204658614272,78418,1409108,0,0,30212096,885135822848,10943,0,11021,0,9622836,1344,11300616,3132,1894584,34581016,8
1785382995,1.02312e+12,237143867392,30084419584,204658614272,78418,1409108,0,0,30212096,885135822848,11393,2,11463,5,10106276,1372,11300600,3132,1894436,35136856,8
1785382997,1.02316e+12,237150208000,30088519680,204658618368,78418,1409108,0,0,30212096,885135822848,13726,6,13832,50,10262908,1364,11300572,3132,1894480,35129096,8
1785383000,1.02221e+12,238013419520,30949756928,204658618368,78418,1409108,0,0,30212096,885135822848,13774,0,13856,0,11178896,1348,11300620,3132,1888368,36039592,8
1785383002,1.02156e+12,238654984192,31592452096,204658618368,78418,1409108,0,0,30212096,885135822848,14229,2,14311,0,11854544,1360,11300636,3132,1888128,36630204,8
1785383004,1.02124e+12,238973595648,31910027264,204658618368,78418,1409108,0,0,30212096,885135822848,14837,5,14920,3,12347192,1392,11300696,3132,1888692,37403848,8
