run,tag,completed_step,value,wall_time
grpo,time/rollout/rollout/generate,41,1279.9642333984375,1788495109.8423312
grpo,time/rollout/rollout/generate,42,1266.5643310546875,1788496409.7642186
grpo,time/rollout/rollout/generate,43,1377.91455078125,1788497820.4287438
grpo,time/rollout/rollout/generate,44,1470.706298828125,1788499324.8520887
grpo,time/rollout/rollout/generate,45,1339.5040283203125,1788501032.6028242
grpo,time/rollout/rollout/generate,46,1374.783203125,1788502435.112073
grpo,time/rollout/rollout/generate,47,1403.1168212890625,1788503871.0969105
grpo,time/rollout/rollout/generate,48,1430.3045654296875,1788505334.4603646
grpo,time/rollout/rollout/generate,49,1310.9298095703125,1788506679.0248609
grpo,time/rollout/rollout/generate,50,1429.618896484375,1788508498.6557891
grpo,time/rollout/rollout/generate,51,1403.065673828125,1788509926.3312817
grpo,time/rollout/rollout/generate,52,1283.5894775390625,1788511238.7888038
grpo,time/rollout/rollout/generate,53,1387.5765380859375,1788512656.2030845
grpo,time/rollout/rollout/generate,54,1420.8751220703125,1788514108.2098274
grpo,time/rollout/rollout/generate,55,1455.5177001953125,1788515936.3879044
grpo,time/rollout/rollout/generate,56,1342.877197265625,1788517303.9913208
grpo,time/rollout/rollout/generate,57,1364.0126953125,1788518697.0104945
grpo,time/rollout/rollout/generate,58,1300.24609375,1788520030.4408574
grpo,time/rollout/rollout/generate,59,1434.3546142578125,1788521493.287049
grpo,time/rollout/rollout/generate,60,1467.284912109375,1788523288.4743097
grpo,time/rollout/rollout/generate,61,1410.433349609375,1788524723.0196984
grpo,time/rollout/rollout/generate,62,1419.5972900390625,1788526170.1763241
grpo,time/rollout/rollout/generate,63,1381.869140625,1788527583.7390914
grpo,time/rollout/rollout/generate,64,1404.33154296875,1788529021.4849918
grpo,time/rollout/rollout/generate,65,1499.898681640625,1788530908.3430278
grpo,time/rollout/rollout/generate,66,1364.4677734375,1788532296.9545927
grpo,time/rollout/rollout/generate,67,1387.0712890625,1788533714.0103812
grpo,time/rollout/rollout/generate,68,1556.2913818359375,1788535302.389751
grpo,time/rollout/rollout/generate,69,1411.3123779296875,1788536744.495656
grpo,time/rollout/rollout/generate,70,1537.9658203125,1788538701.9203281
grpo,time/rollout/rollout/generate,71,1455.488037109375,1788540185.2102354
grpo,time/rollout/rollout/generate,72,1441.78466796875,1788541656.8636138
grpo,time/rollout/rollout/generate,73,1482.9210205078125,1788543170.9992902
grpo,time/rollout/rollout/generate,74,1461.73779296875,1788544662.9663413
grpo,time/rollout/rollout/generate,75,1590.8123779296875,1788546605.4791937
grpo,time/rollout/rollout/generate,76,1502.4658203125,1788548135.4626598
grpo,time/rollout/rollout/generate,77,1444.4989013671875,1788549610.9316335
grpo,time/rollout/rollout/generate,78,1412.22216796875,1788551055.0794497
grpo,time/rollout/rollout/generate,79,1476.34912109375,1788552565.024326
grpo,time/rollout/rollout/generate,80,1407.86083984375,1788554350.755947
grpo,time/rollout/rollout/generate,81,1387.75341796875,1788555762.6264262
grpo,time/rollout/rollout/generate,82,1428.2606201171875,1788557221.9169877
grpo,time/rollout/rollout/generate,83,1422.8243408203125,1788558675.2797165
grpo,time/rollout/rollout/generate,84,1429.259033203125,1788560133.8287866
grpo,time/rollout/rollout/generate,85,1447.2489013671875,1788561949.354358
grpo,time/rollout/rollout/generate,86,1423.8763427734375,1788563397.8686237
grpo,time/rollout/rollout/generate,87,1522.0770263671875,1788564949.6760318
grpo,time/rollout/rollout/generate,88,1432.2747802734375,1788566412.5627303
grpo,time/rollout/rollout/generate,89,1442.150390625,1788567884.0999408
grpo,time/rollout/rollout/generate,90,1484.2852783203125,1788569768.4293602
grpo,time/rollout/rollout/generate,91,1367.5631103515625,1788571160.008647
grpo,time/rollout/rollout/generate,92,1422.1461181640625,1788572610.1730714
grpo,time/rollout/rollout/generate,93,1377.5235595703125,1788574017.3062944
grpo,time/rollout/rollout/generate,94,1376.204833984375,1788575421.848193
grpo,time/rollout/rollout/generate,95,1373.7161865234375,1788577139.118558
grpo,time/rollout/rollout/generate,96,1425.7154541015625,1788578589.144247
grpo,time/rollout/rollout/generate,97,1215.2083740234375,1788579835.1207998
grpo,time/rollout/rollout/generate,98,1282.2723388671875,1788581147.084487
grpo,time/rollout/rollout/generate,99,1417.287109375,1788582593.0811954
grpo,time/rollout/rollout/generate,100,1420.5560302734375,1788584417.9855187
grpo,time/rollout/rollout/generate,101,1364.7474365234375,1788586164.7800405
grpo,time/rollout/rollout/generate,102,1272.732666015625,1788587467.1393363
grpo,time/rollout/rollout/generate,103,1234.6861572265625,1788588732.8711169
grpo,time/rollout/rollout/generate,104,1246.6358642578125,1788590010.2237113
grpo,time/rollout/rollout/generate,105,1241.8287353515625,1788591556.2754562
grpo,time/rollout/rollout/generate,106,1325.977783203125,1788592909.5417993
grpo,time/rollout/rollout/generate,107,1281.50048828125,1788594221.7117975
grpo,time/rollout/rollout/generate,108,1321.376953125,1788595570.9946086
grpo,time/rollout/rollout/generate,109,1296.007568359375,1788596897.510599
grpo,time/rollout/rollout/generate,110,1337.2064208984375,1788598580.1728008
grpo,time/rollout/rollout/generate,111,1316.012451171875,1788599921.0385442
grpo,time/rollout/rollout/generate,112,1269.678955078125,1788601221.1754768
grpo,time/rollout/rollout/generate,113,1269.1934814453125,1788602522.0220962
grpo,time/rollout/rollout/generate,114,1306.1416015625,1788603859.8818197
grpo,time/rollout/rollout/generate,115,1238.9971923828125,1788605404.4092715
grpo,time/rollout/rollout/generate,116,1329.29443359375,1788606759.789247
grpo,time/rollout/rollout/generate,117,1247.9560546875,1788608038.9564557
grpo,time/rollout/rollout/generate,118,1276.5855712890625,1788609346.7620668
grpo,time/rollout/rollout/generate,119,1255.52490234375,1788610631.3312073
grpo,time/rollout/rollout/generate,120,1275.6260986328125,1788612244.3235605
grpo,time/rollout/rollout/generate,121,1242.7498779296875,1788613511.4281616
grpo,time/rollout/rollout/generate,122,1249.771728515625,1788614789.5974057
grpo,time/rollout/rollout/generate,123,1268.91796875,1788616090.2463086
grpo,time/rollout/rollout/generate,124,1204.90966796875,1788617325.7102375
grpo,time/rollout/rollout/generate,125,1232.37939453125,1788618832.326357
grpo,time/rollout/rollout/generate,126,1235.2283935546875,1788620093.4827905
grpo,time/rollout/rollout/generate,127,1258.5369873046875,1788621382.5914652
grpo,time/rollout/rollout/generate,128,1316.3116455078125,1788622728.3906486
grpo,time/rollout/rollout/generate,129,1283.26513671875,1788624040.2598896
grpo,time/rollout/rollout/generate,130,1223.2381591796875,1788625614.784196
grpo,time/rollout/rollout/generate,131,1209.521240234375,1788626851.8415253
grpo,time/rollout/rollout/generate,132,1239.3489990234375,1788628124.243356
grpo,time/rollout/rollout/generate,133,1251.0916748046875,1788629403.1895146
grpo,time/rollout/rollout/generate,134,1230.35693359375,1788630664.1342945
grpo,time/rollout/rollout/generate,135,1280.0445556640625,1788632254.2182002
grpo,time/rollout/rollout/generate,136,1277.05078125,1788633555.3335905
grpo,time/rollout/rollout/generate,137,1268.5281982421875,1788634853.1339476
grpo,time/rollout/rollout/generate,138,1248.3740234375,1788636133.571035
grpo,time/rollout/rollout/generate,139,1288.996337890625,1788637453.1518097
grpo,time/rollout/rollout/generate,140,1255.21826171875,1788639035.8115385
grpo,time/rollout/rollout/generate,141,1240.0909423828125,1788640299.5713432
grpo,time/rollout/rollout/generate,142,1245.911376953125,1788641576.0746338
grpo,time/rollout/rollout/generate,143,1201.078125,1788642805.7517946
grpo,time/rollout/rollout/generate,144,1232.1083984375,1788644065.3605108
grpo,time/rollout/rollout/generate,145,1263.771240234375,1788645624.139997
grpo,time/rollout/rollout/generate,146,1241.8084716796875,1788646891.624189
grpo,time/rollout/rollout/generate,147,1247.9693603515625,1788648170.6364036
grpo,time/rollout/rollout/generate,148,1285.33740234375,1788649487.7109735
grpo,time/rollout/rollout/generate,149,1240.2620849609375,1788650759.5030947
grpo,time/rollout/rollout/generate,150,1217.131591796875,1788652328.06383
grpo,time/rollout/rollout/generate,151,1289.777099609375,1788653645.767026
grpo,time/rollout/rollout/generate,152,1216.090576171875,1788654893.3760676
grpo,time/rollout/rollout/generate,153,1231.6998291015625,1788656153.511567
grpo,time/rollout/rollout/generate,154,1319.779296875,1788657500.8516185
grpo,time/rollout/rollout/generate,155,1307.8944091796875,1788659130.7040637
grpo,time/actor/actor/sync_model_to_rollout,1,6.214346885681152,1788439625.588058
grpo,time/actor/actor/sync_model_to_rollout,2,2.2839410305023193,1788440832.2827885
grpo,time/actor/actor/sync_model_to_rollout,3,2.480757236480713,1788442145.430563
grpo,time/actor/actor/sync_model_to_rollout,4,2.9574573040008545,1788443429.1195745
grpo,time/actor/actor/sync_model_to_rollout,5,6.066344261169434,1788445021.2115366
grpo,time/actor/actor/sync_model_to_rollout,6,2.1403026580810547,1788446416.326961
grpo,time/actor/actor/sync_model_to_rollout,7,3.052034616470337,1788447698.7639642
grpo,time/actor/actor/sync_model_to_rollout,8,2.915792942047119,1788449015.9894872
grpo,time/actor/actor/sync_model_to_rollout,9,3.2798702716827393,1788450382.4249747
grpo,time/actor/actor/sync_model_to_rollout,10,4.653111457824707,1788452085.0783658
grpo,time/actor/actor/sync_model_to_rollout,11,1.6039166450500488,1788453384.482671
grpo,time/actor/actor/sync_model_to_rollout,12,2.981827974319458,1788454678.999462
grpo,time/actor/actor/sync_model_to_rollout,13,2.8814611434936523,1788455979.9964519
grpo,time/actor/actor/sync_model_to_rollout,14,2.3378355503082275,1788457331.9021108
grpo,time/actor/actor/sync_model_to_rollout,15,5.570305824279785,1788458887.3518472
grpo,time/actor/actor/sync_model_to_rollout,16,2.0146780014038086,1788460170.5876434
grpo,time/actor/actor/sync_model_to_rollout,17,2.962052822113037,1788461464.570403
grpo,time/actor/actor/sync_model_to_rollout,18,2.8013782501220703,1788462778.1117013
grpo,time/actor/actor/sync_model_to_rollout,19,2.7555742263793945,1788464101.7202904
grpo,time/actor/actor/sync_model_to_rollout,20,5.353377819061279,1788465752.0061214
grpo,time/actor/actor/sync_model_to_rollout,21,1.7352898120880127,1788467007.6506774
grpo,time/actor/actor/sync_model_to_rollout,22,2.812666177749634,1788468335.5580199
grpo,time/actor/actor/sync_model_to_rollout,23,2.7761807441711426,1788469691.9169981
grpo,time/actor/actor/sync_model_to_rollout,24,2.7796714305877686,1788470993.7458777
grpo,time/actor/actor/sync_model_to_rollout,25,5.412831783294678,1788472610.6595545
grpo,time/actor/actor/sync_model_to_rollout,26,1.8994454145431519,1788473990.6816802
grpo,time/actor/actor/sync_model_to_rollout,27,2.287505626678467,1788475275.5426302
grpo,time/actor/actor/sync_model_to_rollout,28,2.8871631622314453,1788476629.7576807
grpo,time/actor/actor/sync_model_to_rollout,29,2.1981074810028076,1788478033.5941315
grpo,time/actor/actor/sync_model_to_rollout,30,5.7519121170043945,1788479720.370949
grpo,time/actor/actor/sync_model_to_rollout,31,1.6391711235046387,1788481020.8939404
grpo,time/actor/actor/sync_model_to_rollout,32,2.7344415187835693,1788482366.4054701
grpo,time/actor/actor/sync_model_to_rollout,33,2.374521255493164,1788483730.4887307
grpo,time/actor/actor/sync_model_to_rollout,34,2.951819896697998,1788485120.4028745
grpo,time/actor/actor/sync_model_to_rollout,35,5.585123538970947,1788486797.9464283
grpo,time/actor/actor/sync_model_to_rollout,36,1.9687786102294922,1788488144.49397
grpo,time/actor/actor/sync_model_to_rollout,37,2.7500476837158203,1788489467.9058273
grpo,time/actor/actor/sync_model_to_rollout,38,2.8624558448791504,1788490798.5514798
grpo,time/actor/actor/sync_model_to_rollout,39,2.452315092086792,1788492159.154405
grpo,time/actor/actor/sync_model_to_rollout,40,5.598243236541748,1788493802.5792236
grpo,time/actor/actor/sync_model_to_rollout,41,1.7062127590179443,1788495109.8423376
grpo,time/actor/actor/sync_model_to_rollout,42,2.621328115463257,1788496409.7642276
grpo,time/actor/actor/sync_model_to_rollout,43,2.429032325744629,1788497820.4287508
grpo,time/actor/actor/sync_model_to_rollout,44,2.85330867767334,1788499324.8520958
grpo,time/actor/actor/sync_model_to_rollout,45,5.63629150390625,1788501032.602868
grpo,time/actor/actor/sync_model_to_rollout,46,1.9476635456085205,1788502435.1120799
grpo,time/actor/actor/sync_model_to_rollout,47,2.5498881340026855,1788503871.0969183
grpo,time/actor/actor/sync_model_to_rollout,48,2.712869644165039,1788505334.4603715
grpo,time/actor/actor/sync_model_to_rollout,49,2.8606503009796143,1788506679.024871
grpo,time/actor/actor/sync_model_to_rollout,50,5.592137813568115,1788508498.6558018
grpo,time/actor/actor/sync_model_to_rollout,51,1.590969204902649,1788509926.331295
grpo,time/actor/actor/sync_model_to_rollout,52,2.2262837886810303,1788511238.7888107
grpo,time/actor/actor/sync_model_to_rollout,53,2.634769916534424,1788512656.2030952
grpo,time/actor/actor/sync_model_to_rollout,54,2.861178398132324,1788514108.2098336
grpo,time/actor/actor/sync_model_to_rollout,55,5.775468349456787,1788515936.3879452
grpo,time/actor/actor/sync_model_to_rollout,56,2.1417171955108643,1788517303.9913282
grpo,time/actor/actor/sync_model_to_rollout,57,2.3615996837615967,1788518697.010501
grpo,time/actor/actor/sync_model_to_rollout,58,3.129772663116455,1788520030.440864
grpo,time/actor/actor/sync_model_to_rollout,59,2.8659913539886475,1788521493.2870562
grpo,time/actor/actor/sync_model_to_rollout,60,4.705200672149658,1788523288.4743218
grpo,time/actor/actor/sync_model_to_rollout,61,1.6618224382400513,1788524723.0197053
grpo,time/actor/actor/sync_model_to_rollout,62,2.3971097469329834,1788526170.1763306
grpo,time/actor/actor/sync_model_to_rollout,63,2.3379786014556885,1788527583.739098
grpo,time/actor/actor/sync_model_to_rollout,64,2.9301445484161377,1788529021.4849985
grpo,time/actor/actor/sync_model_to_rollout,65,6.010347843170166,1788530908.3430467
grpo,time/actor/actor/sync_model_to_rollout,66,1.9147474765777588,1788532296.9545987
grpo,time/actor/actor/sync_model_to_rollout,67,2.3305504322052,1788533714.0104043
grpo,time/actor/actor/sync_model_to_rollout,68,2.783313751220703,1788535302.3897595
grpo,time/actor/actor/sync_model_to_rollout,69,2.834285020828247,1788536744.4956627
grpo,time/actor/actor/sync_model_to_rollout,70,5.370339870452881,1788538701.9203463
grpo,time/actor/actor/sync_model_to_rollout,71,1.636513352394104,1788540185.2102425
grpo,time/actor/actor/sync_model_to_rollout,72,2.9007163047790527,1788541656.8636203
grpo,time/actor/actor/sync_model_to_rollout,73,2.6277596950531006,1788543170.9993012
grpo,time/actor/actor/sync_model_to_rollout,74,2.7751522064208984,1788544662.9663475
grpo,time/actor/actor/sync_model_to_rollout,75,4.791428565979004,1788546605.4792066
grpo,time/actor/actor/sync_model_to_rollout,76,1.873068928718567,1788548135.462668
grpo,time/actor/actor/sync_model_to_rollout,77,2.8904426097869873,1788549610.9316425
grpo,time/actor/actor/sync_model_to_rollout,78,2.68082332611084,1788551055.0794582
grpo,time/actor/actor/sync_model_to_rollout,79,2.971201181411743,1788552565.024333
grpo,time/actor/actor/sync_model_to_rollout,80,5.644474029541016,1788554350.7559638
grpo,time/actor/actor/sync_model_to_rollout,81,1.6681325435638428,1788555762.6264472
grpo,time/actor/actor/sync_model_to_rollout,82,2.353003978729248,1788557221.9169958
grpo,time/actor/actor/sync_model_to_rollout,83,2.8365213871002197,1788558675.279725
grpo,time/actor/actor/sync_model_to_rollout,84,2.3532025814056396,1788560133.8287933
grpo,time/actor/actor/sync_model_to_rollout,85,4.518281936645508,1788561949.3543713
grpo,time/actor/actor/sync_model_to_rollout,86,1.9065439701080322,1788563397.8686302
grpo,time/actor/actor/sync_model_to_rollout,87,2.3910107612609863,1788564949.6760385
grpo,time/actor/actor/sync_model_to_rollout,88,2.6426920890808105,1788566412.5627375
grpo,time/actor/actor/sync_model_to_rollout,89,2.7798609733581543,1788567884.099951
grpo,time/actor/actor/sync_model_to_rollout,90,4.666380882263184,1788569768.429373
grpo,time/actor/actor/sync_model_to_rollout,91,1.670619249343872,1788571160.0086536
grpo,time/actor/actor/sync_model_to_rollout,92,2.3202638626098633,1788572610.173077
grpo,time/actor/actor/sync_model_to_rollout,93,2.350445508956909,1788574017.306303
grpo,time/actor/actor/sync_model_to_rollout,94,2.4028098583221436,1788575421.8481991
grpo,time/actor/actor/sync_model_to_rollout,95,4.767280578613281,1788577139.1185834
grpo,time/actor/actor/sync_model_to_rollout,96,2.2587838172912598,1788578589.1442583
grpo,time/actor/actor/sync_model_to_rollout,97,2.106674909591675,1788579835.1208107
grpo,time/actor/actor/sync_model_to_rollout,98,2.4404726028442383,1788581147.0844939
grpo,time/actor/actor/sync_model_to_rollout,99,2.3890798091888428,1788582593.0812023
grpo,time/actor/actor/sync_model_to_rollout,100,5.182315349578857,1788584417.9855313
grpo,time/actor/actor/sync_model_to_rollout,101,7.700737476348877,1788586164.7800472
grpo,time/actor/actor/sync_model_to_rollout,102,2.1879642009735107,1788587467.1393485
grpo,time/actor/actor/sync_model_to_rollout,103,2.345869779586792,1788588732.8711233
grpo,time/actor/actor/sync_model_to_rollout,104,2.602471351623535,1788590010.2237172
grpo,time/actor/actor/sync_model_to_rollout,105,4.741115570068359,1788591556.2754781
grpo,time/actor/actor/sync_model_to_rollout,106,1.9993668794631958,1788592909.5418072
grpo,time/actor/actor/sync_model_to_rollout,107,2.360468864440918,1788594221.7118044
grpo,time/actor/actor/sync_model_to_rollout,108,2.5147206783294678,1788595570.994615
grpo,time/actor/actor/sync_model_to_rollout,109,2.405797004699707,1788596897.5106056
grpo,time/actor/actor/sync_model_to_rollout,110,4.891842365264893,1788598580.1728172
grpo,time/actor/actor/sync_model_to_rollout,111,1.7116409540176392,1788599921.0385506
grpo,time/actor/actor/sync_model_to_rollout,112,2.4004974365234375,1788601221.175484
grpo,time/actor/actor/sync_model_to_rollout,113,2.6257987022399902,1788602522.022103
grpo,time/actor/actor/sync_model_to_rollout,114,2.6709110736846924,1788603859.8818257
grpo,time/actor/actor/sync_model_to_rollout,115,4.970113754272461,1788605404.409284
grpo,time/actor/actor/sync_model_to_rollout,116,1.9875969886779785,1788606759.7892535
grpo,time/actor/actor/sync_model_to_rollout,117,2.965996503829956,1788608038.9564621
grpo,time/actor/actor/sync_model_to_rollout,118,3.117495059967041,1788609346.7620728
grpo,time/actor/actor/sync_model_to_rollout,119,2.523120880126953,1788610631.3312135
grpo,time/actor/actor/sync_model_to_rollout,120,4.7374043464660645,1788612244.3235757
grpo,time/actor/actor/sync_model_to_rollout,121,1.5889065265655518,1788613511.4281676
grpo,time/actor/actor/sync_model_to_rollout,122,2.090710163116455,1788614789.5974116
grpo,time/actor/actor/sync_model_to_rollout,123,2.088717222213745,1788616090.2463148
grpo,time/actor/actor/sync_model_to_rollout,124,2.173326253890991,1788617325.7102447
grpo,time/actor/actor/sync_model_to_rollout,125,4.764422416687012,1788618832.3263693
grpo,time/actor/actor/sync_model_to_rollout,126,1.8930686712265015,1788620093.4827964
grpo,time/actor/actor/sync_model_to_rollout,127,2.449176073074341,1788621382.5914721
grpo,time/actor/actor/sync_model_to_rollout,128,2.511531114578247,1788622728.390655
grpo,time/actor/actor/sync_model_to_rollout,129,2.088318347930908,1788624040.259896
grpo,time/actor/actor/sync_model_to_rollout,130,5.0806474685668945,1788625614.7842114
grpo,time/actor/actor/sync_model_to_rollout,131,1.620575189590454,1788626851.841535
grpo,time/actor/actor/sync_model_to_rollout,132,2.7251880168914795,1788628124.243364
grpo,time/actor/actor/sync_model_to_rollout,133,2.1932547092437744,1788629403.189521
grpo,time/actor/actor/sync_model_to_rollout,134,2.290807008743286,1788630664.1343017
grpo,time/actor/actor/sync_model_to_rollout,135,4.638380527496338,1788632254.218212
grpo,time/actor/actor/sync_model_to_rollout,136,1.8447142839431763,1788633555.3335974
grpo,time/actor/actor/sync_model_to_rollout,137,2.302953004837036,1788634853.1339548
grpo,time/actor/actor/sync_model_to_rollout,138,2.3934803009033203,1788636133.571041
grpo,time/actor/actor/sync_model_to_rollout,139,2.5453429222106934,1788637453.1518161
grpo,time/actor/actor/sync_model_to_rollout,140,5.118328094482422,1788639035.8115568
grpo,time/actor/actor/sync_model_to_rollout,141,1.5775904655456543,1788640299.5713491
grpo,time/actor/actor/sync_model_to_rollout,142,2.074234962463379,1788641576.0746396
grpo,time/actor/actor/sync_model_to_rollout,143,2.318218946456909,1788642805.7518022
grpo,time/actor/actor/sync_model_to_rollout,144,2.2211015224456787,1788644065.3605165
grpo,time/actor/actor/sync_model_to_rollout,145,4.586719512939453,1788645624.1400063
grpo,time/actor/actor/sync_model_to_rollout,146,1.873008370399475,1788646891.6241944
grpo,time/actor/actor/sync_model_to_rollout,147,2.1404383182525635,1788648170.6364112
grpo,time/actor/actor/sync_model_to_rollout,148,2.6246490478515625,1788649487.7109919
grpo,time/actor/actor/sync_model_to_rollout,149,2.66007924079895,1788650759.5031006
grpo,time/actor/actor/sync_model_to_rollout,150,4.920314311981201,1788652328.0638442
grpo,time/actor/actor/sync_model_to_rollout,151,1.5759304761886597,1788653645.767033
grpo,time/actor/actor/sync_model_to_rollout,152,2.653049945831299,1788654893.3760743
grpo,time/actor/actor/sync_model_to_rollout,153,2.7493293285369873,1788656153.511573
grpo,time/actor/actor/sync_model_to_rollout,154,2.2764830589294434,1788657500.8516257
grpo,time/actor/actor/sync_model_to_rollout,155,4.490129470825195,1788659130.7041073
grpo,time/actor/actor/recv_traj,1,1164.9134521484375,1788439625.5880654
grpo,time/actor/actor/recv_traj,2,1176.40625,1788440832.282797
grpo,time/actor/actor/recv_traj,3,1277.7633056640625,1788442145.4305708
grpo,time/actor/actor/recv_traj,4,1247.6478271484375,1788443429.1195817
grpo,time/actor/actor/recv_traj,5,1249.274658203125,1788445021.211561
grpo,time/actor/actor/recv_traj,6,1363.8165283203125,1788446416.3269687
grpo,time/actor/actor/recv_traj,7,1246.726318359375,1788447698.7639742
grpo,time/actor/actor/recv_traj,8,1279.953857421875,1788449015.9894943
grpo,time/actor/actor/recv_traj,9,1333.7071533203125,1788450382.4249809
grpo,time/actor/actor/recv_traj,10,1338.5787353515625,1788452085.078374
grpo,time/actor/actor/recv_traj,11,1268.3330078125,1788453384.4826777
grpo,time/actor/actor/recv_traj,12,1259.452392578125,1788454678.9994683
grpo,time/actor/actor/recv_traj,13,1266.644775390625,1788455979.9964602
grpo,time/actor/actor/recv_traj,14,1317.76513671875,1788457331.9021196
grpo,time/actor/actor/recv_traj,15,1227.5850830078125,1788458887.3518648
grpo,time/actor/actor/recv_traj,16,1252.7352294921875,1788460170.5876508
grpo,time/actor/actor/recv_traj,17,1260.35107421875,1788461464.570413
grpo,time/actor/actor/recv_traj,18,1278.827880859375,1788462778.1117077
grpo,time/actor/actor/recv_traj,19,1289.875732421875,1788464101.7203038
grpo,time/actor/actor/recv_traj,20,1287.7640380859375,1788465752.0061297
grpo,time/actor/actor/recv_traj,21,1224.9376220703125,1788467007.6506855
grpo,time/actor/actor/recv_traj,22,1295.712890625,1788468335.5580273
grpo,time/actor/actor/recv_traj,23,1322.0,1788469691.9170046
grpo,time/actor/actor/recv_traj,24,1267.4569091796875,1788470993.7458844
grpo,time/actor/actor/recv_traj,25,1273.8604736328125,1788472610.659578
grpo,time/actor/actor/recv_traj,26,1349.7322998046875,1788473990.681687
grpo,time/actor/actor/recv_traj,27,1250.451416015625,1788475275.5426376
grpo,time/actor/actor/recv_traj,28,1320.486572265625,1788476629.7576892
grpo,time/actor/actor/recv_traj,29,1370.4364013671875,1788478033.5941386
grpo,time/actor/actor/recv_traj,30,1330.6502685546875,1788479720.3709574
grpo,time/actor/actor/recv_traj,31,1270.922119140625,1788481020.8939478
grpo,time/actor/actor/recv_traj,32,1315.4039306640625,1788482366.4054923
grpo,time/actor/actor/recv_traj,33,1330.7457275390625,1788483730.4887376
grpo,time/actor/actor/recv_traj,34,1355.42529296875,1788485120.402881
grpo,time/actor/actor/recv_traj,35,1343.3582763671875,1788486797.9464345
grpo,time/actor/actor/recv_traj,36,1316.7801513671875,1788488144.493977
grpo,time/actor/actor/recv_traj,37,1287.87255859375,1788489467.905834
grpo,time/actor/actor/recv_traj,38,1296.0521240234375,1788490798.5514863
grpo,time/actor/actor/recv_traj,39,1327.5179443359375,1788492159.1544118
grpo,time/actor/actor/recv_traj,40,1290.4146728515625,1788493802.5792294
grpo,time/actor/actor/recv_traj,41,1277.3302001953125,1788495109.842344
grpo,time/actor/actor/recv_traj,42,1264.0604248046875,1788496409.7642515
grpo,time/actor/actor/recv_traj,43,1374.9344482421875,1788497820.4287574
grpo,time/actor/actor/recv_traj,44,1467.685546875,1788499324.8521025
grpo,time/actor/actor/recv_traj,45,1336.444580078125,1788501032.60289
grpo,time/actor/actor/recv_traj,46,1371.927734375,1788502435.1120865
grpo,time/actor/actor/recv_traj,47,1400.414794921875,1788503871.0969257
grpo,time/actor/actor/recv_traj,48,1427.21728515625,1788505334.4603784
grpo,time/actor/actor/recv_traj,49,1307.8421630859375,1788506679.0248802
grpo,time/actor/actor/recv_traj,50,1427.16845703125,1788508498.6558082
grpo,time/actor/actor/recv_traj,51,1400.904296875,1788509926.3313072
grpo,time/actor/actor/recv_traj,52,1281.9991455078125,1788511238.788818
grpo,time/actor/actor/recv_traj,53,1384.568359375,1788512656.2031047
grpo,time/actor/actor/recv_traj,54,1417.6153564453125,1788514108.2098396
grpo,time/actor/actor/recv_traj,55,1452.2491455078125,1788515936.3879652
grpo,time/actor/actor/recv_traj,56,1341.0726318359375,1788517303.9913352
grpo,time/actor/actor/recv_traj,57,1362.15234375,1788518697.0105083
grpo,time/actor/actor/recv_traj,58,1297.2694091796875,1788520030.44087
grpo,time/actor/actor/recv_traj,59,1432.6617431640625,1788521493.2870626
grpo,time/actor/actor/recv_traj,60,1465.2789306640625,1788523288.4743285
grpo,time/actor/actor/recv_traj,61,1408.750732421875,1788524723.0197115
grpo,time/actor/actor/recv_traj,62,1417.8818359375,1788526170.176337
grpo,time/actor/actor/recv_traj,63,1379.2774658203125,1788527583.739105
grpo,time/actor/actor/recv_traj,64,1401.2437744140625,1788529021.4850044
grpo,time/actor/actor/recv_traj,65,1495.4212646484375,1788530908.343057
grpo,time/actor/actor/recv_traj,66,1362.818603515625,1788532296.9546049
grpo,time/actor/actor/recv_traj,67,1384.029541015625,1788533714.0104256
grpo,time/actor/actor/recv_traj,68,1553.5028076171875,1788535302.389767
grpo,time/actor/actor/recv_traj,69,1409.3067626953125,1788536744.4956725
grpo,time/actor/actor/recv_traj,70,1533.488037109375,1788538701.9203546
grpo,time/actor/actor/recv_traj,71,1451.0767822265625,1788540185.2102494
grpo,time/actor/actor/recv_traj,72,1439.174072265625,1788541656.8636267
grpo,time/actor/actor/recv_traj,73,1477.9202880859375,1788543170.999312
grpo,time/actor/actor/recv_traj,74,1459.08056640625,1788544662.9663541
grpo,time/actor/actor/recv_traj,75,1586.8760986328125,1788546605.4792123
grpo,time/actor/actor/recv_traj,76,1497.4110107421875,1788548135.462675
grpo,time/actor/actor/recv_traj,77,1440.63623046875,1788549610.9316514
grpo,time/actor/actor/recv_traj,78,1407.309326171875,1788551055.0794656
grpo,time/actor/actor/recv_traj,79,1471.735595703125,1788552565.0243404
grpo,time/actor/actor/recv_traj,80,1403.215087890625,1788554350.7559721
grpo,time/actor/actor/recv_traj,81,1385.303466796875,1788555762.6264682
grpo,time/actor/actor/recv_traj,82,1425.9727783203125,1788557221.9170032
grpo,time/actor/actor/recv_traj,83,1421.0294189453125,1788558675.2797327
grpo,time/actor/actor/recv_traj,84,1427.5355224609375,1788560133.8288004
grpo,time/actor/actor/recv_traj,85,1445.6181640625,1788561949.3543777
grpo,time/actor/actor/recv_traj,86,1422.249267578125,1788563397.8686366
grpo,time/actor/actor/recv_traj,87,1520.5584716796875,1788564949.6760445
grpo,time/actor/actor/recv_traj,88,1430.129638671875,1788566412.562744
