timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-07T08:04:45.263139+00:00,1,1271723100,98580,0.00,50717,100,68,518,48515216,34028376,11096936
2026-09-07T08:04:50.400620+00:00,1,1271911124,98580,0.00,50717,87,70,518,48515216,34028376,11096936
2026-09-07T08:04:55.536596+00:00,1,1271507408,98580,0.00,50717,94,70,518,48515216,34028548,11096936
2026-09-07T08:05:00.669220+00:00,1,1272384304,98580,0.00,43723,2,53,518,48515216,33337372,11122500
2026-09-07T08:05:05.807815+00:00,1,1277701668,98580,0.00,41505,0,51,462,48515104,33337372,6014856
2026-09-07T08:05:10.944143+00:00,1,1277698736,98580,0.00,41407,0,51,455,48515084,33337372,6014856
2026-09-07T08:05:16.152786+00:00,1,1277703520,98580,0.00,41561,0,51,464,48515100,33337372,6014856
2026-09-07T08:05:21.292951+00:00,1,1277326412,98580,0.00,41785,0,50,471,48515124,33337372,6014856
2026-09-07T08:05:26.438914+00:00,1,1277567064,98580,0.00,42075,0,50,479,48515136,33337372,6014856
2026-09-07T08:05:31.594399+00:00,1,1277783104,98580,0.00,42277,1,49,480,48515136,33337372,6014856
2026-09-07T08:05:36.746459+00:00,1,1277763372,98580,0.00,42365,0,48,487,48515156,33337372,6014856
2026-09-07T08:05:41.880026+00:00,1,1276888696,98580,0.00,42661,0,47,496,48935312,33337372,6014856
2026-09-07T08:05:47.016321+00:00,1,1277341740,98580,0.00,42957,61,49,502,48515180,33337372,6014856
2026-09-07T08:05:52.151260+00:00,1,1277720200,98580,0.00,43159,1,46,503,48515184,33337372,6014856
2026-09-07T08:05:57.282226+00:00,1,1278399068,98580,0.00,43457,0,46,511,48515200,33337372,6014856
2026-09-07T08:06:02.422210+00:00,1,1283087676,98580,0.00,45291,0,46,518,48515316,33337372,6014856
2026-09-07T08:06:07.566348+00:00,1,1283462316,98580,0.00,45291,0,47,518,48515316,33337372,6014856
2026-09-07T08:06:12.762339+00:00,1,1283152944,98580,0.00,45291,0,47,518,48515316,33337372,6014856
2026-09-07T08:06:17.955281+00:00,1,1283126024,98580,0.00,45291,65,49,518,48515316,33337372,6014840
2026-09-07T08:06:23.146746+00:00,1,1281248840,98580,0.00,45291,10,48,518,48515316,33337992,8511376
2026-09-07T08:06:28.287724+00:00,1,1277770420,98580,0.00,41283,100,61,518,48515316,34029200,11096936
2026-09-07T08:06:33.425308+00:00,1,1277343040,98580,0.00,50685,100,62,518,48515316,34029200,11096936
2026-09-07T08:06:38.621038+00:00,1,1277750600,98580,0.00,50685,100,68,518,48515316,34029200,11096936
2026-09-07T08:06:43.786539+00:00,1,1277729296,98580,0.00,50685,100,69,518,48515316,34029200,11096936
2026-09-07T08:06:48.944482+00:00,1,1277771400,98580,0.00,50685,100,66,518,48515316,34029256,11096936
2026-09-07T08:06:54.079196+00:00,1,1277114676,98580,0.00,50685,100,70,518,48515316,34029200,11096936
2026-09-07T08:06:59.204360+00:00,1,1277627024,98580,0.00,50685,100,70,518,48515316,34029188,11096936
2026-09-07T08:07:04.342068+00:00,1,1277621784,98580,0.00,50685,100,70,518,48515316,34029200,11096936
2026-09-07T08:07:09.481620+00:00,1,1277637708,98580,0.00,50685,75,62,518,48515316,34029196,11096936
2026-09-07T08:07:14.683601+00:00,1,1277646944,98580,0.00,50685,100,67,518,48515316,34029196,11096936
2026-09-07T08:07:19.850322+00:00,1,1276953520,98580,0.00,50713,100,70,518,48515316,34029196,11096936
2026-09-07T08:07:25.026433+00:00,1,1276765724,98580,0.00,50713,100,68,518,48515316,34029196,11096936
2026-09-07T08:07:30.177418+00:00,1,1275341072,98580,0.00,50713,100,70,518,48515316,34029180,11096936
2026-09-07T08:07:35.327644+00:00,1,1275222392,98580,0.00,50713,41,66,518,48515316,34029196,11096936
2026-09-07T08:07:40.461142+00:00,1,1274921224,98580,0.00,50713,100,66,518,48515316,34029196,11096936
2026-09-07T08:07:45.577152+00:00,1,1274009816,98580,0.00,50713,100,70,518,48515316,34029196,11096936
2026-09-07T08:07:50.745211+00:00,1,1273670900,98580,0.00,50713,100,69,518,48515316,34029196,11096936
2026-09-07T08:07:55.878336+00:00,1,1272985804,98580,0.00,50713,93,70,518,48515316,34029196,11096936
2026-09-07T08:08:01.012617+00:00,1,1272704876,98580,0.00,37475,2,53,518,48515316,33338460,11096940
2026-09-07T08:08:06.143683+00:00,1,1276497828,98580,0.00,41179,0,52,456,48935336,33338460,6014856
2026-09-07T08:08:11.291313+00:00,1,1276632512,98580,0.00,41381,0,52,455,48515192,33338464,6014856
2026-09-07T08:08:16.449089+00:00,1,1276690296,98580,0.00,41469,3,52,464,48515208,33338464,6014856
2026-09-07T08:08:21.588450+00:00,1,1276253136,98580,0.00,41759,0,52,472,48935368,33338464,6014856
2026-09-07T08:08:26.738188+00:00,1,1276673640,98580,0.00,41961,0,52,471,48515224,33338464,6014856
2026-09-07T08:08:32.017518+00:00,1,1276632568,98580,0.00,42115,3,52,479,48515240,33338464,6014856
2026-09-07T08:08:37.197025+00:00,1,1276644900,98580,0.00,42339,0,52,487,48515260,33338464,6014856
2026-09-07T08:08:42.368926+00:00,1,1277005508,98580,0.00,42585,73,52,491,48515264,33338464,6014856
