unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787564820,9.95842e+11,40273485824,29616111616,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261232,1344,11327756,3160,1894340,32938772,6
1787564823,9.95846e+11,40274182144,29615628288,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261220,1368,11327832,3160,1893764,32938344,6
1787564825,9.95865e+11,40275222528,29615415296,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261260,1368,11327740,3160,1893752,32938664,6
1787564827,9.95863e+11,40276582400,29616922624,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261196,1348,11327756,3160,1894768,32939660,6
1787564829,9.95874e+11,40275845120,29616717824,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261240,1392,11327824,3160,1894612,32939436,6
1787564831,9.95886e+11,40274677760,29616766976,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261184,1356,11327748,3160,1894380,32939256,6
1787564834,9.95879e+11,40274796544,29615931392,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261232,1416,11327860,3160,1893596,32938652,6
1787564836,9.95889e+11,40275869696,29615984640,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261176,1392,11327796,3160,1893744,32938736,6
1787564838,9.9589e+11,40275091456,29616406528,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261180,1360,11327800,3160,1893956,32939004,6
1787564841,9.95899e+11,40275451904,29617029120,10005057536,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261228,1384,11327852,3160,1894576,32939676,6
1787564843,9.95897e+11,40275324928,29616652288,10005061632,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261236,1364,11327776,3160,1894136,32939012,6
1787564845,9.95901e+11,40274788352,29616525312,10005061632,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261228,1396,11327808,3160,1894092,32938800,6
1787564847,9.95871e+11,40273920000,29616214016,10005065728,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261264,1420,11327800,3160,1894500,32939324,6
1787564850,9.95827e+11,40288264192,29615894528,10005090304,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261232,1376,11327864,3160,1894228,32939020,6
1787564852,9.95891e+11,40276574208,29616185344,10005090304,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261232,1360,11327788,3160,1894460,32939328,6
1787564854,9.95893e+11,40272027648,29612240896,10005274624,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261256,1428,11327808,3160,1894060,32935076,6
1787564856,9.95886e+11,40271097856,29613248512,10005360640,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261284,1392,11327860,3160,1895100,32936300,6
