unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,matched_rss_kib,compute_process_count
1785325447,1.01666e+12,245637451776,19167506432,224237285376,26447,78,26447,77,16843268,2
1785325448,1.01667e+12,245619896320,19149873152,224237289472,26447,100,26447,100,16843268,2
1785325449,1.01669e+12,245604212736,19132694528,224237293568,26447,76,26447,77,16844480,2
1785325450,1.0167e+12,245599993856,19129110528,224237293568,26447,96,26447,93,16844940,2
1785325452,1.01671e+12,245604450304,19132780544,224237297664,26447,80,26447,99,16845140,2
1785325453,1.0167e+12,245597712384,19128848384,224237297664,26447,96,26447,94,16845896,2
1785325454,1.0167e+12,245603520512,19133005824,224237305856,26447,99,26447,100,16846416,2
1785325455,1.01668e+12,245609738240,19140952064,224237305856,26447,96,26447,97,16846144,2
1785325456,1.0167e+12,245597773824,19129942016,224237309952,26447,100,26447,100,16846160,2
1785325458,1.01666e+12,245646565376,19155300352,224237309952,26447,100,26447,78,16846084,2
1785325459,1.01671e+12,245579366400,19109928960,224237314048,26447,100,26447,100,16845704,2
1785325460,1.01671e+12,245591781376,19122040832,224237314048,26447,77,26447,94,16845924,2
1785325461,1.0167e+12,245600403456,19130322944,224237318144,26447,100,26447,100,16846132,2
1785325462,1.01671e+12,245584187392,19114254336,224237322240,26447,96,26447,92,16846420,2
1785325463,1.0167e+12,245599371264,19128369152,224237326336,26447,100,26447,100,16847692,2
1785325465,1.01666e+12,245637595136,19166662656,224237326336,26447,96,26447,74,16847960,2
1785325466,1.01668e+12,245625888768,19155980288,224237330432,26447,100,26447,100,16847960,2
1785325467,1.01669e+12,245591769088,19108044800,224237330432,26447,76,26447,71,16848356,2
1785325468,1.01669e+12,245588107264,19121119232,224237334528,26447,100,26447,95,16847944,2
1785325470,1.01667e+12,245611524096,19138392064,224237334528,26447,76,26447,73,16847800,2
1785325471,1.01666e+12,245629739008,19159302144,224237342720,26447,97,26447,92,16847816,2
1785325472,1.01667e+12,245600104448,19130388480,224237346816,26447,77,26447,56,16847824,2
1785325473,1.0167e+12,245577240576,19109793792,224237350912,26447,100,26447,94,16847768,2
1785325474,1.01669e+12,245586092032,19118538752,224237350912,26447,76,26447,92,16847776,2
1785325475,1.01663e+12,245621235712,19152625664,224237379584,26447,96,26447,90,16847744,2
1785325477,1.01665e+12,245597270016,19126046720,224237379584,26447,100,26447,82,16847696,2
1785325478,1.01665e+12,245597802496,19128340480,224237383680,26447,100,26447,100,16847848,2
1785325479,1.01667e+12,245579419648,19107364864,224237408256,26447,100,26447,83,16848772,2
1785325480,1.01664e+12,245608398848,19138560000,224237568000,26447,100,26447,100,16849048,2
1785325482,1.01663e+12,245632667648,19161280512,224237568000,26447,97,26447,78,16848924,2
1785325483,1.01664e+12,245612179456,19139571712,224237617152,26447,96,26447,100,16848536,2
1785325484,1.01667e+12,245600120832,19129831424,224237617152,26447,100,26447,73,16848760,2
1785325485,1.01666e+12,245618053120,19146346496,224237621248,26447,100,26447,93,16849280,2
1785325486,1.01664e+12,245603815424,19135291392,224237621248,26447,77,26447,66,16848828,2
1785325488,1.01663e+12,245604925440,19136258048,224237625344,26447,96,26447,93,16848828,2
1785325489,1.01665e+12,245597782016,19127418880,224237629440,26447,75,26447,59,16848444,2
1785325490,1.01663e+12,245631348736,19162730496,224237633536,26447,100,26447,91,16848444,2
1785325491,1.01662e+12,245626404864,19156774912,224237641728,26447,76,26447,70,16849104,2
1785325492,1.01661e+12,245619101696,19149209600,224237645824,26447,100,26447,91,16848860,2
1785325494,1.01665e+12,245605253120,19135299584,224237645824,26447,76,26447,71,16849756,2
1785325495,1.01665e+12,245601574912,19137105920,224237649920,26447,96,26447,94,16849676,2
1785325496,1.01663e+12,245628006400,19161137152,224237649920,26447,73,26447,77,16849780,2
1785325497,1.01665e+12,245594099712,19124314112,224237658112,26447,96,26447,100,16849792,2
1785325498,1.01663e+12,245617192960,19145945088,224237658112,26447,76,26447,73,16850260,2
1785325499,1.01664e+12,245607792640,19135209472,224237662208,26447,100,26447,100,16849400,2
1785325501,1.01662e+12,245628497920,19156090880,224237662208,26447,77,26447,74,16849696,2
1785325502,1.01662e+12,245625200640,19154477056,224237666304,26447,99,26447,93,16849696,2
1785325503,1.01665e+12,245590470656,19121696768,224237670400,26447,76,26447,93,16849528,2
1785325504,1.01661e+12,245616099328,19148828672,224237674496,26447,96,26447,92,16849524,2
1785325505,1.0166e+12,245609512960,19141263360,224237678592,26447,98,26447,99,16849328,2
1785325507,1.0166e+12,245632663552,19162222592,224237678592,26447,96,26447,93,16849072,2
1785325508,1.01663e+12,245604130816,19133652992,224237682688,26447,100,26447,74,16849072,2
1785325509,1.01665e+12,245610401792,19140304896,224237682688,26447,96,26447,92,16849292,2
1785325510,1.01664e+12,245603450880,19135250432,224237686784,26447,100,26447,90,16849208,2
1785325511,1.01666e+12,245582458880,19113844736,224237686784,26447,96,26447,93,16849404,2
1785325513,1.01665e+12,245582307328,19113373696,224237694976,26447,94,26447,100,16849148,2
1785325514,1.01665e+12,245583405056,19113447424,224237694976,26447,96,26447,93,16849388,2
1785325515,1.01663e+12,245606072320,19137302528,224237694976,26447,100,26447,100,16849300,2
1785325516,1.01665e+12,245578379264,19110797312,224237707264,26447,100,26447,68,16849564,2
1785325517,1.0166e+12,245619027968,19149631488,224237707264,26447,100,26447,99,16849496,2
1785325519,1.0166e+12,245603676160,19132928000,224237715456,26447,85,26447,91,16848356,2
1785325520,1.01661e+12,245583409152,19115180032,224237727744,26447,100,26447,99,16848596,2
1785325521,1.0166e+12,245597868032,19118202880,224237731840,26447,77,26447,91,16848560,2
1785325522,1.01658e+12,245626318848,19156275200,224237740032,26447,100,26447,100,16848892,2
1785325523,1.01661e+12,245603262464,19132329984,224237744128,26447,75,26447,70,16849672,2
1785325525,1.01656e+12,245615869952,19147206656,224237744128,26447,100,26447,94,16849668,2
1785325526,1.01657e+12,245622980608,19153666048,224237748224,26447,75,26447,76,16849612,2
1785325527,1.01657e+12,245629685760,19159109632,224237752320,26447,96,26447,93,16850248,2
1785325528,1.0166e+12,245601476608,19132678144,224237752320,26447,74,26447,97,16850844,2
1785325529,1.01657e+12,245624684544,19151519744,224237760512,26447,93,26447,100,16850896,2
1785325531,1.01659e+12,245600972800,19131699200,224237764608,26447,90,26447,75,16852468,2
1785325532,1.01659e+12,245614292992,19144253440,224237768704,26447,94,26447,100,16853436,2
1785325533,1.01657e+12,245631078400,19161260032,224237768704,26447,99,26447,72,16853844,2
1785325534,1.01661e+12,245609156608,19139526656,224237772800,26447,100,26447,97,16853844,2
1785325535,1.0166e+12,245600014336,19131543552,224237797376,26447,76,26447,69,16853704,2
1785325537,1.01658e+12,245631311872,19160887296,224237801472,26447,94,26447,92,16853892,2
1785325538,1.01658e+12,245635395584,19148316672,224237801472,26447,74,26447,92,16853952,2
1785325539,1.0166e+12,245618700288,19152728064,224237826048,26447,93,26447,93,16854776,2
1785325540,1.01659e+12,245623152640,19154169856,224237985792,26447,98,26447,99,16854820,2
1785325541,1.01659e+12,245638942720,19169132544,224237989888,26447,93,26447,93,16855100,2
1785325543,1.01658e+12,245650567168,19179098112,224238039040,26447,99,26447,100,16856472,2
1785325544,1.01659e+12,245630238720,19160551424,224238043136,26447,98,26447,100,16857088,2
1785325545,1.01662e+12,245628104704,19158286336,224238047232,26447,100,26447,100,16857384,2
1785325546,1.01664e+12,245590024192,19126050816,224238047232,26447,97,26447,83,16857568,2
1785325547,1.01661e+12,245624152064,19153563648,224238055424,26447,100,26447,100,16857508,2
1785325549,1.01662e+12,245606711296,19136589824,224238059520,26447,76,26447,75,16857136,2
1785325550,1.01663e+12,245600448512,19129151488,224238063616,26447,100,26447,100,16854348,2
1785325551,1.01665e+12,245593866240,19123200000,224238063616,26447,74,26447,74,16854544,2
1785325552,1.01664e+12,245610348544,19143577600,224238067712,26447,100,26447,94,16856064,2
1785325553,1.01661e+12,245618540544,19146420224,224238067712,26447,75,26447,75,16858348,2
1785325555,1.01661e+12,245619544064,19150061568,224238071808,26447,93,26447,93,16858936,2
1785325556,1.01663e+12,245596602368,19124994048,224238071808,26447,95,26447,99,16859144,2
1785325557,1.01661e+12,245619138560,19148922880,224238075904,26447,93,26447,100,16859436,2
1785325558,1.0166e+12,245619654656,19148627968,224238084096,26447,74,26447,75,16860412,2
1785325559,1.01661e+12,245612093440,19139891200,224238084096,26447,100,26447,100,16859424,2
1785325561,1.01669e+12,245594562560,19123126272,224238088192,26447,74,26447,73,16859456,2
1785325562,1.01664e+12,245645930496,19175616512,224238088192,26447,93,26447,93,16859328,2
1785325563,1.01667e+12,245618036736,19148644352,224238092288,26447,81,26447,93,16859500,2
1785325564,1.01666e+12,245612277760,19143716864,224238092288,26447,93,26447,93,16859464,2
1785325565,1.01665e+12,245629689856,19159646208,224238096384,26447,99,26447,99,16859328,2
1785325567,1.01665e+12,245622992896,19151773696,224238100480,26447,93,26447,94,16858768,2
1785325568,1.01664e+12,245638557696,19166158848,224238104576,26447,100,26447,100,16859036,2
1785325569,1.01667e+12,245601812480,19130961920,224238104576,26447,93,26447,100,16859568,2
1785325570,1.01667e+12,245605945344,19136802816,224238108672,26447,100,26447,80,16859568,2
1785325571,1.01667e+12,245612822528,19141820416,224238108672,26447,84,26447,94,16859504,2
1785325573,1.01666e+12,245605552128,19134484480,224238116864,26447,99,26447,99,16859664,2
1785325574,1.01666e+12,245608546304,19137183744,224238116864,26447,93,26447,94,16859156,2
1785325575,1.01665e+12,245622513664,19152310272,224238125056,26447,99,26447,99,16859400,2
1785325576,1.01663e+12,245644939264,19175014400,224238125056,26447,93,26447,98,16859284,2
1785325577,1.01665e+12,245608718336,19137687552,224238129152,26447,100,26447,100,16858496,2
1785325579,1.01669e+12,245579595776,19108511744,224238129152,26447,99,26447,79,16858552,2
1785325580,1.01668e+12,245599842304,19130617856,224238133248,26447,100,26447,100,16858552,2
1785325581,1.01664e+12,245626466304,19155656704,224238137344,26447,75,26447,74,16858600,2
1785325582,1.01665e+12,245615345664,19144347648,224238137344,26447,100,26447,100,16858600,2
1785325583,1.01664e+12,245611552768,19139964928,224238149632,26447,73,26447,95,16859728,2
1785325585,1.01662e+12,245612879872,19140210688,224238149632,26447,100,26447,93,16860120,2
1785325586,1.01667e+12,245597904896,19128164352,224238153728,26447,73,26447,81,16859904,2
1785325587,1.01665e+12,245622820864,19150012416,224238198784,26447,100,26447,100,16860016,2
1785325588,1.01666e+12,245626343424,19156049920,224238202880,26447,77,26447,71,16860184,2
1785325589,1.01666e+12,245612544000,19140120576,224238202880,26447,100,26447,100,16859460,2
1785325590,1.01668e+12,245596377088,19125231616,224238206976,26447,74,26447,73,16859432,2
1785325592,1.01665e+12,245627101184,19155066880,224238206976,26447,100,26447,93,16859160,2
1785325593,1.01663e+12,245642063872,19172028416,224238215168,26447,74,26447,90,16858848,2
1785325594,1.01662e+12,245651828736,19183325184,224238227456,26447,92,26447,93,16859332,2
1785325595,1.01667e+12,245613764608,19145322496,224238247936,26447,92,26447,99,16859108,2
1785325597,1.01666e+12,245619081216,19149049856,224238252032,26447,93,26447,93,16858852,2
1785325598,1.01666e+12,245633015808,19161010176,224238260224,26447,99,26447,100,16859172,2
1785325599,1.01665e+12,245637148672,19165839360,224238284800,26447,93,26447,99,16860672,2
1785325600,1.0167e+12,245594804224,19122262016,224238448640,26447,100,26447,100,16860864,2
1785325601,1.01669e+12,245610057728,19140632576,224238456832,26447,94,26447,77,16860848,2
1785325603,1.01665e+12,245642616832,19170463744,224238514176,26447,100,26447,100,16860204,2
1785325604,1.01667e+12,245631897600,19159154688,224238514176,26447,74,26447,73,16860484,2
1785325605,1.01668e+12,245618860032,19147370496,224238518272,26447,100,26447,100,16860720,2
1785325606,1.01671e+12,245599686656,19128905728,224238518272,26447,75,26447,93,16860512,2
1785325607,1.01669e+12,245606690816,19135414272,224238522368,26447,100,26447,100,16860748,2
1785325609,1.01669e+12,245606735872,19135389696,224238522368,26447,100,26447,90,16861100,2
1785325610,1.01672e+12,245596467200,19125768192,224238526464,26447,100,26447,100,16861384,2
1785325611,1.01672e+12,245585129472,19113631744,224238534656,26447,76,26447,74,16860692,2
1785325612,1.01669e+12,245611728896,19140816896,224238534656,26447,100,26447,100,16861028,2
1785325613,1.0167e+12,245591322624,19125460992,224238538752,26447,75,26447,76,16860944,2
1785325614,1.01672e+12,245575376896,19105312768,224238542848,26447,100,26447,97,16862268,2
1785325616,1.01673e+12,245578162176,19108876288,224238546944,26447,74,26447,100,16862552,2
1785325617,1.01669e+12,245613400064,19144237056,224238546944,26447,100,26447,100,16862688,2
1785325618,1.0167e+12,245599678464,19127877632,224238551040,26447,86,26447,75,16862688,2
1785325619,1.01671e+12,245596794880,19125026816,224238551040,26447,100,26447,100,16862316,2
1785325620,1.01671e+12,245600018432,19128643584,224238555136,26447,75,26447,74,16861304,2
1785325622,1.01668e+12,245632884736,19168915456,224238555136,26447,100,26447,100,16861200,2
1785325623,1.01669e+12,245627625472,19155542016,224238563328,26447,76,26447,75,16861276,2
1785325624,1.0167e+12,245612228608,19141246976,224238567424,26447,94,26447,93,16861316,2
1785325625,1.01669e+12,245622358016,19152490496,224238571520,26447,74,26447,82,16861804,2
1785325626,1.01667e+12,245625442304,19156320256,224238571520,26447,93,26447,93,16861896,2
1785325628,1.01669e+12,245609050112,19137343488,224238575616,26447,94,26447,99,16861540,2
1785325629,1.01665e+12,245650264064,19179409408,224238579712,26447,93,26447,93,16861732,2
1785325630,1.01669e+12,245606670336,19138134016,224238579712,26447,99,26447,99,16861716,2
1785325631,1.01667e+12,245626425344,19156545536,224238583808,26447,93,26447,93,16861676,2
1785325632,1.01669e+12,245608669184,19140386816,224238587904,26447,99,26447,100,16861520,2
1785325634,1.0167e+12,245597085696,19106045952,224238592000,26447,93,26447,99,16861524,2
1785325635,1.01667e+12,245621219328,19151564800,224238592000,26447,100,26447,100,16861104,2
1785325636,1.01667e+12,245616570368,19146788864,224238596096,26447,93,26447,91,16861800,2
1785325637,1.01666e+12,245638410240,19169685504,224238600192,26447,75,26447,90,16862052,2
1785325638,1.01667e+12,245613486080,19143307264,224238604288,26447,93,26447,94,16862008,2
1785325640,1.01665e+12,245608235008,19137953792,224238608384,26447,96,26447,99,16862092,2
1785325641,1.01664e+12,245633351680,19163402240,224238608384,26447,93,26447,93,16862620,2
1785325642,1.01668e+12,245585297408,19115872256,224238616576,26447,99,26447,99,16862788,2
1785325643,1.01666e+12,245606703104,19137568768,224238616576,26447,94,26447,93,16862544,2
1785325644,1.01666e+12,245608935424,19138482176,224238620672,26447,100,26447,100,16863012,2
1785325646,1.01667e+12,245590986752,19119910912,224238628864,26447,99,26447,91,16863356,2
1785325647,1.01665e+12,245613469696,19142512640,224238637056,26447,100,26447,100,16863788,2
1785325648,1.01666e+12,245599342592,19129184256,224238641152,26447,91,26447,73,16863456,2
1785325649,1.01665e+12,245621727232,19150065664,224238641152,26447,100,26447,100,16863008,2
1785325650,1.01669e+12,245585367040,19116294144,224238649344,26447,74,26447,72,16863188,2
1785325652,1.01666e+12,245615837184,19145650176,224238649344,26447,100,26447,99,16863292,2
1785325653,1.01667e+12,245601656832,19131514880,224238653440,26447,74,26447,100,16863472,2
1785325654,1.01666e+12,245610332160,19139878912,224238653440,26447,93,26447,92,16863472,2
1785325655,1.01667e+12,245604585472,19134681088,224238657536,26447,76,26447,73,16863512,2
1785325656,1.01663e+12,245656674304,19187384320,224238682112,26447,93,26447,100,16864320,2
1785325658,1.01667e+12,245598998528,19127808000,224238686208,26447,75,26447,72,16864336,2
1785325659,1.01665e+12,245632385024,19164090368,224238714880,26447,100,26447,100,16865244,2
1785325660,1.01667e+12,245600301056,19129774080,224238870528,26447,74,26447,76,16865476,2
1785325661,1.01662e+12,245653397504,19184304128,224238874624,26447,100,26447,93,16866752,2
1785325662,1.01666e+12,245607948288,19137732608,224238919680,26447,74,26447,94,16866728,2
1785325664,1.01667e+12,245601349632,19129978880,224238923776,26447,93,26447,93,16866924,2
1785325665,1.01665e+12,245616398336,19148341248,224238927872,26447,99,26447,99,16869024,2
1785325666,1.01663e+12,245640249344,19169775616,224238927872,26447,93,26447,95,16868604,2
1785325667,1.01666e+12,245616480256,19145449472,224238936064,26447,99,26447,100,16868968,2
1785325668,1.01668e+12,245592772608,19122450432,224238936064,26447,93,26447,96,16869568,2
1785325670,1.01668e+12,245590183936,19117228032,224238940160,26447,100,26447,100,16869568,2
1785325671,1.01667e+12,245588615168,19116834816,224238940160,26447,89,26447,74,16869628,2
1785325672,1.01662e+12,245641949184,19169964032,224238948352,26447,100,26447,100,16869704,2
1785325673,1.01662e+12,245636902912,19166343168,224238952448,26447,75,26447,74,16869664,2
1785325674,1.01664e+12,245618733056,19148828672,224238952448,26447,100,26447,97,16870548,2
1785325676,1.01662e+12,245637300224,19165253632,224238956544,26447,76,26447,72,16870356,2
1785325677,1.01663e+12,245631533056,19159629824,224238960640,26447,93,26447,94,16870912,2
1785325678,1.01664e+12,245622497280,19149266944,224238964736,26447,80,26447,93,16871660,2
1785325679,1.01663e+12,245629333504,19159547904,224238964736,26447,93,26447,93,16873676,2
1785325681,1.01665e+12,245608300544,19134541824,224238968832,26447,99,26447,73,16873224,2
1785325682,1.01664e+12,245617717248,19144503296,224239124480,26447,93,26447,93,16873292,2
1785325683,1.01665e+12,245610344448,19140857856,224239128576,26447,100,26447,100,16874208,2
1785325684,1.01659e+12,245655666688,19185594368,224239132672,26447,96,26447,99,16874036,2
1785325685,1.01661e+12,245654786048,19185565696,224239136768,26447,100,26447,100,16874196,2
1785325687,1.01664e+12,245613064192,19107164160,224239140864,26447,85,26447,73,16875788,2
1785325688,1.01661e+12,245642932224,19171422208,224239140864,26447,100,26447,99,16876052,2
1785325689,1.01666e+12,245597716480,19124813824,224239144960,26447,77,26447,93,16876992,2
1785325690,1.01666e+12,245594173440,19124711424,224239149056,26447,100,26447,100,16877600,2
1785325691,1.01667e+12,245596631040,19124781056,224239149056,26447,94,26447,93,16877600,2
1785325692,1.01664e+12,245628772352,19162087424,224239153152,26447,100,26447,100,16877508,2
1785325694,1.01668e+12,245586239488,19113836544,224239157248,26447,74,26447,74,16877400,2
1785325695,1.01663e+12,245637812224,19166265344,224239161344,26447,100,26447,99,16877884,2
1785325696,1.01664e+12,245644857344,19176415232,224239165440,26447,93,26447,93,16878800,2
1785325697,1.01665e+12,245603749888,19131285504,224239177728,26447,100,26447,100,16878324,2
1785325698,1.01667e+12,245599694848,19127070720,224239177728,26447,100,26447,92,16879024,2
1785325700,1.01665e+12,245607395328,19127771136,224239181824,26447,100,26447,100,16879120,2
1785325701,1.01662e+12,245642649600,19172478976,224239181824,26447,80,26447,70,16879120,2
1785325702,1.01665e+12,245612335104,19140849664,224239190016,26447,93,26447,100,16879288,2
1785325703,1.01664e+12,245605064704,19134435328,224239198208,26447,76,26447,73,16879712,2
1785325704,1.01662e+12,245631324160,19158609920,224239198208,26447,100,26447,100,16880664,2
1785325706,1.01663e+12,245635207168,19162357760,224239202304,26447,74,26447,73,16881284,2
1785325707,1.01664e+12,245622611968,19150688256,224239202304,26447,97,26447,94,16881424,2
1785325708,1.01665e+12,245607862272,19136004096,224239206400,26447,74,26447,89,16882268,2
1785325709,1.01663e+12,245622333440,19150827520,224239206400,26447,93,26447,93,16882968,2
1785325710,1.01662e+12,245646749696,19176165376,224239210496,26447,100,26447,99,16882796,2
1785325712,1.01669e+12,245575237632,19101904896,224239210496,26447,93,26447,93,16882708,2
1785325713,1.01666e+12,245602209792,19130310656,224239218688,26447,100,26447,100,16882572,2
1785325714,1.01664e+12,245628542976,19156570112,224239222784,26447,93,26447,100,16883552,2
1785325715,1.01664e+12,245622861824,19153625088,224239243264,26447,100,26447,100,16883572,2
1785325717,1.01667e+12,245583540224,19113394176,224239247360,26447,94,26447,73,16883544,2
1785325718,1.01665e+12,245606281216,19135074304,224239251456,26447,100,26447,100,16883060,2
1785325719,1.01663e+12,245632520192,19161731072,224239276032,26447,75,26447,74,16884552,2
1785325720,1.01664e+12,245637038080,19169345536,224239583232,26447,100,26447,100,16885356,2
1785325721,1.01665e+12,245614370816,19143802880,224239587328,26447,75,26447,74,16886076,2
1785325723,1.01667e+12,245609537536,19136270336,224239652864,26447,100,26447,93,16886796,2
1785325724,1.01668e+12,245609717760,19136892928,224239661056,26447,74,26447,92,16887496,2
1785325725,1.01667e+12,245623275520,19151388672,224239661056,26447,93,26447,94,16887164,2
1785325726,1.01666e+12,245627928576,19156025344,224239665152,26447,98,26447,99,16887164,2
1785325727,1.01667e+12,245604155392,19133321216,224239669248,26447,93,26447,100,16886692,2
1785325729,1.01666e+12,245630447616,19157114880,224239673344,26447,100,26447,74,16886436,2
1785325730,1.01663e+12,245651800064,19178831872,224239673344,26447,100,26447,93,16886612,2
1785325731,1.01664e+12,245641535488,19170508800,224239681536,26447,75,26447,88,16886608,2
1785325732,1.01666e+12,245611073536,19140833280,224239681536,26447,94,26447,94,16886588,2
1785325733,1.01666e+12,245611298816,19140378624,224239685632,26447,97,26447,99,16886600,2
1785325734,1.01663e+12,245624340480,19154857984,224239689728,26447,93,26447,93,16887984,2
1785325736,1.01662e+12,245637836800,19164389376,224239689728,26447,99,26447,100,16887932,2
1785325737,1.01665e+12,245600264192,19127599104,224239697920,26447,93,26447,93,16887912,2
1785325738,1.01663e+12,245619142656,19146596352,224239697920,26447,100,26447,75,16887904,2
1785325739,1.01661e+12,245653458944,19180748800,224239702016,26447,93,26447,93,16887852,2
1785325740,1.01665e+12,245614170112,19143835648,224239706112,26447,91,26447,99,16887452,2
1785325742,1.01663e+12,245622935552,19148218368,224239706112,26447,77,26447,77,16887604,2
1785325743,1.0166e+12,245648977920,19177046016,224239710208,26447,100,26447,100,16887492,2
1785325744,1.01665e+12,245602828288,19129102336,224239718400,26447,73,26447,75,16887356,2
1785325745,1.01661e+12,245633654784,19161640960,224239718400,26447,100,26447,100,16887360,2
1785325746,1.01661e+12,245623201792,19157229568,224239726592,26447,86,26447,84,16887236,2
1785325748,1.01662e+12,245626261504,19153952768,224239726592,26447,100,26447,100,16887236,2
1785325749,1.01664e+12,245605986304,19133001728,224239738880,26447,75,26447,74,16888560,2
1785325750,1.0166e+12,245652455424,19181953024,224239738880,26447,100,26447,100,16889532,2
1785325751,1.01659e+12,245626744832,19155558400,224239742976,26447,74,26447,69,16889340,2
1785325753,1.01661e+12,245608665088,19138011136,224239751168,26447,93,26447,93,16889400,2
1785325754,1.0166e+12,245607624704,19134246912,224239910912,26447,76,26447,70,16893536,2
1785325755,1.01658e+12,245649911808,19178897408,224239915008,26447,93,26447,93,16893976,2
1785325756,1.01658e+12,245630640128,19141652480,224239915008,26447,91,26447,82,16893260,2
1785325757,1.01659e+12,245627854848,19156185088,224239919104,26447,93,26447,91,16893260,2
1785325759,1.01658e+12,245612601344,19140038656,224239923200,26447,99,26447,99,16893012,2
1785325760,1.01658e+12,245596884992,19125559296,224239923200,26447,94,26447,94,16893364,2
1785325761,1.01654e+12,245633003520,19161088000,224239931392,26447,99,26447,99,16893364,2
1785325762,1.01654e+12,245620547584,19148460032,224239931392,26447,93,26447,95,16892504,2
1785325763,1.01655e+12,245601423360,19132751872,224239935488,26447,100,26447,100,16892452,2
1785325765,1.01654e+12,245604454400,19114090496,224239939584,26447,100,26447,99,16893216,2
1785325766,1.01653e+12,245650223104,19178450944,224239939584,26447,100,26447,100,16893096,2
1785325767,1.01656e+12,245631750144,19159019520,224239943680,26447,75,26447,73,16893064,2
1785325768,1.01658e+12,245611552768,19138756608,224239943680,26447,100,26447,100,16893016,2
1785325769,1.01654e+12,245640134656,19165954048,224239951872,26447,75,26447,72,16892700,2
1785325771,1.01655e+12,245631758336,19157450752,224239951872,26447,100,26447,100,16892404,2
1785325772,1.01655e+12,245635108864,19163148288,224239955968,26447,72,26447,68,16892060,2
1785325773,1.01654e+12,245641347072,19168571392,224239960064,26447,93,26447,93,16891728,2
1785325774,1.01656e+12,245623160832,19150741504,224239960064,26447,73,26447,69,16892116,2
1785325776,1.0166e+12,245594193920,19121721344,224239984640,15429,89,26447,0,16892464,2
1785325777,1.01657e+12,245626896384,19152449536,224239988736,23285,93,23285,97,16892464,2
1785325778,1.01655e+12,245652684800,19177529344,224239996928,23285,93,23285,93,16891976,2
1785325779,1.01655e+12,245655711744,19182313472,224240021504,23285,99,23285,99,16892964,2
1785325780,1.01657e+12,245630459904,19158831104,224240181248,23285,92,23285,93,16893024,2
1785325782,1.0166e+12,245607137280,19134980096,224240185344,23285,99,23285,99,16893300,2
1785325783,1.01656e+12,245642543104,19168989184,224240234496,23285,93,23285,99,16893736,2
1785325784,1.01656e+12,245649022976,19175292928,224240238592,23285,100,23285,100,16894260,2
1785325785,1.01656e+12,245629849600,19157970944,224240238592,23285,97,23285,89,16894192,2
1785325786,1.01655e+12,245637021696,19164934144,224240242688,23285,82,23285,86,16894276,2
1785325787,1.01653e+12,245647286272,19176869888,224240242688,23285,92,23285,94,16893412,2
1785325789,1.01653e+12,245650751488,19176464384,224240250880,23285,99,23285,99,16892948,2
1785325790,1.01656e+12,245624614912,19152900096,224240250880,23285,93,23285,94,16892948,2
1785325791,1.01655e+12,245622087680,19149717504,224240254976,23285,99,23285,99,16893628,2
1785325792,1.01967e+12,245631688704,19160649728,224240259072,23285,93,23285,96,16893392,2
1785325793,1.01967e+12,245644316672,19171475456,224240259072,23285,100,23285,100,16893336,2
1785325795,1.01966e+12,245622358016,19148308480,224240263168,23285,100,23285,93,16894020,2
1785325796,1.01976e+12,245610188800,19138613248,224240267264,23285,81,23285,96,16893988,2
1785325797,1.02071e+12,245619830784,19148554240,224240267264,23285,94,23285,93,16893636,2
1785325798,1.02073e+12,245629046784,19161829376,224240275456,23285,99,23285,99,16893564,2
1785325799,1.02055e+12,245605703680,19131699200,224240275456,23285,93,23285,93,16893380,2
1785325801,1.02082e+12,245647826944,19173888000,224240291840,23285,100,23285,99,16892364,2
1785325802,1.0206e+12,245657722880,19182014464,224240291840,23285,93,23285,94,16893748,2
1785325803,1.02316e+12,245646086144,19174121472,224240300032,23285,100,23285,100,16893952,2
1785325804,1.03115e+12,245628256256,19156934656,224240304128,23285,100,23285,90,16893968,2
1785325805,1.0322e+12,245622132736,19152564224,224240304128,23285,100,23285,100,16894028,2
1785325807,1.03252e+12,245599236096,19128279040,224240312320,23285,79,23285,73,16894136,2
1785325808,1.03248e+12,245634715648,19160641536,224240316416,23285,100,23285,100,16894136,2
1785325809,1.03245e+12,245669978112,19194281984,224240316416,23285,75,23285,71,16894692,2
1785325810,1.03246e+12,245660110848,19186929664,224240320512,23285,99,23285,99,16894460,2
1785325811,1.03251e+12,245616517120,19141742592,224240324608,23285,93,23285,93,16894272,2
1785325813,1.03253e+12,245605474304,19132071936,224240324608,23285,100,23285,100,16894056,2
1785325814,1.03254e+12,245622091776,19147415552,224240328704,23285,100,23285,100,16894056,2
1785325815,1.03253e+12,245642133504,19168571392,224240332800,23285,100,23285,100,16894056,2
1785325816,1.03254e+12,245644029952,19169177600,224240336896,23285,93,23285,93,16893796,2
1785325817,1.03253e+12,245649338368,19175788544,224240336896,23285,94,23285,87,16893936,2
1785325818,1.03252e+12,245662597120,19186909184,224240340992,23285,93,23285,93,16893664,2
1785325820,1.03257e+12,245609238528,19135979520,224240345088,23285,99,23285,99,16893536,2
1785325821,1.03259e+12,245637271552,19164749824,224240345088,23285,93,23285,92,16893536,2
1785325822,1.03259e+12,245630771200,19155746816,224240349184,23285,99,23285,99,16893964,2
1785325823,1.03258e+12,245641056256,19165429760,224240349184,23285,93,23285,91,16893848,2
