tag,step,value,wall_time
train/actor/policy_loss_abs,11,0.7384253740310669,1790164564.860651
train/actor/policy_loss_abs,12,0.6796503663063049,1790166506.7697759
train/actor/policy_loss_abs,13,0.666476845741272,1790168846.2086809
train/actor/policy_loss_abs,14,0.7203137874603271,1790170823.0841017
train/actor/policy_loss_abs,15,0.7413395643234253,1790173170.10735
train/actor/policy_loss_abs,16,0.8134193420410156,1790175049.8092153
train/actor/policy_loss_abs,17,0.6848109364509583,1790177366.3392851
train/actor/policy_loss_abs,18,0.733197808265686,1790179335.905846
train/actor/policy_loss_abs,19,0.7191797494888306,1790181792.071545
train/actor/policy_loss_abs,20,0.6811133027076721,1790183748.9713843
train/actor/policy_loss_abs,21,0.6754493713378906,1790186103.8874693
train/actor/policy_loss_abs,22,0.8212167620658875,1790188023.947843
train/actor/policy_loss_abs,23,0.7550725340843201,1790190345.1767833
train/actor/policy_loss_abs,24,0.6987842321395874,1790192231.941018
train/actor/policy_loss_abs,25,0.6401647329330444,1790194494.5537593
train/actor/policy_loss_abs,26,0.784704327583313,1790196422.5496464
train/actor/policy_loss_abs,27,0.6731253862380981,1790198763.1263762
train/actor/policy_loss_abs,28,0.6608905792236328,1790200662.8192065
train/actor/policy_loss_abs,29,0.7146015167236328,1790203020.8387103
train/actor/policy_loss_abs,30,0.6665210723876953,1790204922.0616033
train/actor/policy_loss_abs,31,0.768936276435852,1790207233.7081032
train/actor/policy_loss_abs,32,0.7642219066619873,1790209049.7593544
train/actor/policy_loss_abs,33,0.6896084547042847,1790211340.0843372
train/actor/policy_loss_abs,34,0.678701639175415,1790213201.0998495
train/actor/policy_loss_abs,35,0.7669180631637573,1790215531.6657443
train/actor/policy_loss_abs,36,0.5820080637931824,1790217491.3410413
train/actor/policy_loss_abs,37,0.793914794921875,1790219934.2882502
train/actor/policy_loss_abs,38,0.7995337247848511,1790221807.077071
train/actor/ratio,0,1.644078254699707,1790140526.8931274
train/actor/ratio,1,1.059611439704895,1790142808.7255425
train/actor/ratio,2,1.0102298259735107,1790144760.8014517
train/actor/ratio,3,1.019110918045044,1790147136.7506683
train/actor/ratio,4,0.9853724241256714,1790149040.7449033
train/actor/ratio,5,0.9945591688156128,1790151440.302631
train/actor/ratio,6,1.005976676940918,1790153440.9030056
train/actor/ratio,7,1.0021419525146484,1790155766.7409842
train/actor/ratio,8,0.9907245635986328,1790157781.2289052
train/actor/ratio,9,1.013374924659729,1790160246.2574315
train/actor/ratio,10,1.0218003988265991,1790162152.7842271
train/actor/ratio,11,1.0004642009735107,1790164564.8606648
train/actor/ratio,12,1.0005404949188232,1790166506.769784
train/actor/ratio,13,0.9911552667617798,1790168846.20869
train/actor/ratio,14,0.9942365288734436,1790170823.0841212
train/actor/ratio,15,0.9944918751716614,1790173170.1073627
train/actor/ratio,16,0.9981310367584229,1790175049.8092234
train/actor/ratio,17,1.0110652446746826,1790177366.3393135
train/actor/ratio,18,0.9877908229827881,1790179335.9058661
train/actor/ratio,19,1.0240932703018188,1790181792.0715563
train/actor/ratio,20,0.9946197271347046,1790183748.9713924
train/actor/ratio,21,0.9948502779006958,1790186103.8874779
train/actor/ratio,22,0.9994930624961853,1790188023.9478502
train/actor/ratio,23,1.0150195360183716,1790190345.1768043
train/actor/ratio,24,1.0045101642608643,1790192231.94103
train/actor/ratio,25,1.0145752429962158,1790194494.55378
train/actor/ratio,26,1.0228275060653687,1790196422.5496538
train/actor/ratio,27,1.000757098197937,1790198763.126384
train/actor/ratio,28,1.0121065378189087,1790200662.8192275
train/actor/ratio,29,0.9936480522155762,1790203020.8387303
train/actor/ratio,30,0.9906051158905029,1790204922.0616162
train/actor/ratio,31,1.006630539894104,1790207233.708123
train/actor/ratio,32,1.0154674053192139,1790209049.759366
train/actor/ratio,33,1.0010484457015991,1790211340.0843577
train/actor/ratio,34,0.9981931447982788,1790213201.099869
train/actor/ratio,35,0.9820210933685303,1790215531.6657646
train/actor/ratio,36,1.0136878490447998,1790217491.3410616
train/actor/ratio,37,0.995429515838623,1790219934.2882695
train/actor/ratio,38,0.9988725185394287,1790221807.0770772
train/actor/ratio_abs,0,0.9393864274024963,1790140526.893139
train/actor/ratio_abs,1,0.173030287027359,1790142808.7260618
train/actor/ratio_abs,2,0.22771601378917694,1790144760.8014743
train/actor/ratio_abs,3,0.125515416264534,1790147136.7510386
train/actor/ratio_abs,4,0.1096930205821991,1790149040.7449234
train/actor/ratio_abs,5,0.1397669017314911,1790151440.3028536
train/actor/ratio_abs,6,0.07948893308639526,1790153440.9030256
train/actor/ratio_abs,7,0.13862013816833496,1790155766.7414799
train/actor/ratio_abs,8,0.10453429818153381,1790157781.2289133
train/actor/ratio_abs,9,0.12273132801055908,1790160246.2576365
train/actor/ratio_abs,10,0.14940614998340607,1790162152.7842486
train/actor/ratio_abs,11,0.08666223287582397,1790164564.860847
train/actor/ratio_abs,12,0.07668096572160721,1790166506.7697918
train/actor/ratio_abs,13,0.12599259614944458,1790168846.2089183
train/actor/ratio_abs,14,0.12847745418548584,1790170823.084143
train/actor/ratio_abs,15,0.12663234770298004,1790173170.1076941
train/actor/ratio_abs,16,0.08617164939641953,1790175049.8092308
train/actor/ratio_abs,17,0.13863493502140045,1790177366.3398614
train/actor/ratio_abs,18,0.10343179106712341,1790179335.905886
train/actor/ratio_abs,19,0.1053982675075531,1790181792.0718696
train/actor/ratio_abs,20,0.0767059400677681,1790183748.9714003
train/actor/ratio_abs,21,0.1024167612195015,1790186103.8878539
train/actor/ratio_abs,22,0.11449290812015533,1790188023.9478567
train/actor/ratio_abs,23,0.11873981356620789,1790190345.1770527
train/actor/ratio_abs,24,0.1679573804140091,1790192231.9410415
train/actor/ratio_abs,25,0.1477203518152237,1790194494.5546181
train/actor/ratio_abs,26,0.11063341796398163,1790196422.5496655
train/actor/ratio_abs,27,0.16766487061977386,1790198763.1265836
train/actor/ratio_abs,28,0.13707269728183746,1790200662.8192482
train/actor/ratio_abs,29,0.10997474193572998,1790203020.839287
train/actor/ratio_abs,30,0.09088622778654099,1790204922.0616288
train/actor/ratio_abs,31,0.09471914172172546,1790207233.7088401
train/actor/ratio_abs,32,0.14770200848579407,1790209049.7593777
train/actor/ratio_abs,33,0.13898490369319916,1790211340.0850468
train/actor/ratio_abs,34,0.10414127260446548,1790213201.0998888
train/actor/ratio_abs,35,0.184909850358963,1790215531.666257
train/actor/ratio_abs,36,0.12676474452018738,1790217491.34108
train/actor/ratio_abs,37,0.09805987030267715,1790219934.288809
train/actor/ratio_abs,38,0.11147863417863846,1790221807.0770833
train/actor/total_loss,0,0.00167658063583076,1790140526.8931508
train/actor/total_loss,1,0.001312101143412292,1790142808.726083
train/actor/total_loss,2,0.003693272126838565,1790144760.8014948
train/actor/total_loss,3,5.317837349139154e-05,1790147136.7510486
train/actor/total_loss,4,0.002277296269312501,1790149040.7449434
train/actor/total_loss,5,0.0011065858416259289,1790151440.3028643
train/actor/total_loss,6,-0.0008968389593064785,1790153440.9030447
train/actor/total_loss,7,0.0005121647845953703,1790155766.7414892
train/actor/total_loss,8,0.0003722307737916708,1790157781.228921
train/actor/total_loss,9,0.0003168164985254407,1790160246.257647
train/actor/total_loss,10,0.0012668613344430923,1790162152.7842696
train/actor/total_loss,11,0.0008316410821862519,1790164564.8608625
train/actor/total_loss,12,0.00019150822481606156,1790166506.7698002
train/actor/total_loss,13,0.0014955238439142704,1790168846.208928
train/actor/total_loss,14,0.0012014128733426332,1790170823.0841646
train/actor/total_loss,15,0.0022699390538036823,1790173170.107708
train/actor/total_loss,16,0.00018419144907966256,1790175049.8092391
train/actor/total_loss,17,0.002048896625638008,1790177366.3398838
train/actor/total_loss,18,0.000840830325614661,1790179335.905907
train/actor/total_loss,19,-0.0003573134890757501,1790181792.071883
train/actor/total_loss,20,0.0005026276339776814,1790183748.9714086
train/actor/total_loss,21,0.00022403273032978177,1790186103.8878636
train/actor/total_loss,22,0.0014896548818796873,1790188023.9478633
train/actor/total_loss,23,0.0012870384380221367,1790190345.177074
train/actor/total_loss,24,0.005044466815888882,1790192231.941053
train/actor/total_loss,25,0.0037091653794050217,1790194494.554639
train/actor/total_loss,26,0.001292109489440918,1790196422.549674
train/actor/total_loss,27,0.002842564368620515,1790198763.1265924
train/actor/total_loss,28,0.0016404014313593507,1790200662.8192694
train/actor/total_loss,29,0.0011884905397891998,1790203020.839308
train/actor/total_loss,30,0.0012245323741808534,1790204922.0616407
train/actor/total_loss,31,0.0010547360870987177,1790207233.708862
train/actor/total_loss,32,0.0023788046091794968,1790209049.7593892
train/actor/total_loss,33,0.0018526827916502953,1790211340.0851033
train/actor/total_loss,34,0.0009326937142759562,1790213201.099909
train/actor/total_loss,35,0.002325099892914295,1790215531.6662784
train/actor/total_loss,36,0.00012809094914700836,1790217491.3411
train/actor/total_loss,37,-0.000489654135890305,1790219934.2888322
train/actor/total_loss,38,0.0013182343682274222,1790221807.0770898
train/actor/dvac_weight_ess_fraction,0,0.9866015315055847,1790140526.893162
train/actor/dvac_weight_ess_fraction,1,0.986304759979248,1790142808.726104
train/actor/dvac_weight_ess_fraction,2,0.9869807362556458,1790144760.8015177
train/actor/dvac_weight_ess_fraction,3,0.9865323901176453,1790147136.7510583
train/actor/dvac_weight_ess_fraction,4,0.9863770604133606,1790149040.744963
train/actor/dvac_weight_ess_fraction,5,0.9869779944419861,1790151440.3028738
train/actor/dvac_weight_ess_fraction,6,0.9863390922546387,1790153440.9030654
train/actor/dvac_weight_ess_fraction,7,0.9856396913528442,1790155766.7414978
train/actor/dvac_weight_ess_fraction,8,0.9869474172592163,1790157781.2289283
train/actor/dvac_weight_ess_fraction,9,0.9868395328521729,1790160246.257657
train/actor/dvac_weight_ess_fraction,10,0.9870063066482544,1790162152.7842903
train/actor/dvac_weight_ess_fraction,11,0.9868093729019165,1790164564.8608735
train/actor/dvac_weight_ess_fraction,12,0.9866711497306824,1790166506.769808
train/actor/dvac_weight_ess_fraction,13,0.9868871569633484,1790168846.2089367
train/actor/dvac_weight_ess_fraction,14,0.9866086840629578,1790170823.0841863
train/actor/dvac_weight_ess_fraction,15,0.9869164228439331,1790173170.1077216
train/actor/dvac_weight_ess_fraction,16,0.9867442846298218,1790175049.8092468
train/actor/dvac_weight_ess_fraction,17,0.9867385625839233,1790177366.3399053
train/actor/dvac_weight_ess_fraction,18,0.9867738485336304,1790179335.905928
train/actor/dvac_weight_ess_fraction,19,0.9870043396949768,1790181792.0718954
train/actor/dvac_weight_ess_fraction,20,0.986696183681488,1790183748.9714172
train/actor/dvac_weight_ess_fraction,21,0.9869970083236694,1790186103.8878715
train/actor/dvac_weight_ess_fraction,22,0.9875806570053101,1790188023.9478703
train/actor/dvac_weight_ess_fraction,23,0.9863174557685852,1790190345.1770942
train/actor/dvac_weight_ess_fraction,24,0.9866921305656433,1790192231.9410655
train/actor/dvac_weight_ess_fraction,25,0.9875043034553528,1790194494.5546598
train/actor/dvac_weight_ess_fraction,26,0.9870530962944031,1790196422.549682
train/actor/dvac_weight_ess_fraction,27,0.987027108669281,1790198763.1266017
train/actor/dvac_weight_ess_fraction,28,0.9868720769882202,1790200662.81929
train/actor/dvac_weight_ess_fraction,29,0.9865889549255371,1790203020.8393295
train/actor/dvac_weight_ess_fraction,30,0.9865987300872803,1790204922.061653
train/actor/dvac_weight_ess_fraction,31,0.9875326752662659,1790207233.7088823
train/actor/dvac_weight_ess_fraction,32,0.986941397190094,1790209049.7594008
train/actor/dvac_weight_ess_fraction,33,0.987598717212677,1790211340.0851343
train/actor/dvac_weight_ess_fraction,34,0.9868256449699402,1790213201.0999298
train/actor/dvac_weight_ess_fraction,35,0.9871135950088501,1790215531.6662986
train/actor/dvac_weight_ess_fraction,36,0.9867050051689148,1790217491.34112
train/actor/dvac_weight_ess_fraction,37,0.9871009588241577,1790219934.2888532
train/actor/dvac_weight_ess_fraction,38,0.9870120882987976,1790221807.0770965
eval/return,1,0.375,1790142808.6934047
eval/return,3,0.375,1790147136.7262537
eval/return,5,0.3125,1790151440.276494
eval/return,7,0.3125,1790155766.7184453
eval/return,9,0.375,1790160154.6794739
eval/return,11,0.40625,1790164564.835308
eval/return,13,0.40625,1790168846.184013
eval/return,15,0.46875,1790173170.0805368
eval/return,17,0.5,1790177366.3071878
eval/return,19,0.3125,1790181708.9860537
eval/return,21,0.40625,1790186103.8674886
eval/return,23,0.53125,1790190345.1481204
eval/return,25,0.53125,1790194494.5235407
eval/return,27,0.5625,1790198763.1059573
eval/return,29,0.53125,1790202932.7254791
eval/return,31,0.5,1790207233.6795874
eval/return,33,0.46875,1790211340.0568757
eval/return,35,0.5,1790215531.630259
eval/return,37,0.46875,1790219934.2595663
eval/success_once,1,0.375,1790142808.6935778
eval/success_once,3,0.375,1790147136.7263272
eval/success_once,5,0.3125,1790151440.276677
eval/success_once,7,0.3125,1790155766.7185173
eval/success_once,9,0.375,1790160154.679567
eval/success_once,11,0.40625,1790164564.8353786
eval/success_once,13,0.40625,1790168846.1841702
eval/success_once,15,0.46875,1790173170.0806727
eval/success_once,17,0.5,1790177366.307273
eval/success_once,19,0.3125,1790181708.9861233
eval/success_once,21,0.40625,1790186103.8675587
eval/success_once,23,0.53125,1790190345.1482666
eval/success_once,25,0.53125,1790194494.523685
eval/success_once,27,0.5625,1790198763.106024
eval/success_once,29,0.53125,1790202932.7255816
eval/success_once,31,0.5,1790207233.6797338
eval/success_once,33,0.46875,1790211340.057013
eval/success_once,35,0.5,1790215531.6303992
eval/success_once,37,0.46875,1790219934.2597337
eval/success_at_end,1,0.375,1790142808.693611
eval/success_at_end,3,0.375,1790147136.7263398
eval/success_at_end,5,0.3125,1790151440.2767045
eval/success_at_end,7,0.3125,1790155766.718529
eval/success_at_end,9,0.375,1790160154.6795857
eval/success_at_end,11,0.40625,1790164564.8353908
eval/success_at_end,13,0.40625,1790168846.1841917
eval/success_at_end,15,0.46875,1790173170.080704
eval/success_at_end,17,0.5,1790177366.30729
eval/success_at_end,19,0.3125,1790181708.9861405
eval/success_at_end,21,0.40625,1790186103.8675702
eval/success_at_end,23,0.53125,1790190345.1482973
eval/success_at_end,25,0.53125,1790194494.5237167
eval/success_at_end,27,0.5625,1790198763.106035
eval/success_at_end,29,0.53125,1790202932.72561
eval/success_at_end,31,0.5,1790207233.6797633
eval/success_at_end,33,0.46875,1790211340.0570452
eval/success_at_end,35,0.5,1790215531.6304305
eval/success_at_end,37,0.46875,1790219934.2597651
eval/episode_len,1,200.0,1790142808.693633
eval/episode_len,3,200.0,1790147136.726348
eval/episode_len,5,200.0,1790151440.2767255
eval/episode_len,7,200.0,1790155766.718538
eval/episode_len,9,200.0,1790160154.6795998
eval/episode_len,11,200.0,1790164564.8353982
eval/episode_len,13,200.0,1790168846.1842082
eval/episode_len,15,200.0,1790173170.080725
eval/episode_len,17,200.0,1790177366.3073027
eval/episode_len,19,200.0,1790181708.9861515
eval/episode_len,21,200.0,1790186103.8675783
eval/episode_len,23,200.0,1790190345.1483197
eval/episode_len,25,200.0,1790194494.5237415
eval/episode_len,27,200.0,1790198763.106043
eval/episode_len,29,200.0,1790202932.7256305
eval/episode_len,31,200.0,1790207233.679785
eval/episode_len,33,200.0,1790211340.0570688
eval/episode_len,35,200.0,1790215531.6304536
eval/episode_len,37,200.0,1790219934.2597876
eval/reward,1,0.0018749999580904841,1790142808.6936557
eval/reward,3,0.0018749998416751623,1790147136.7263553
eval/reward,5,0.0015624999068677425,1790151440.2767453
eval/reward,7,0.0015624997904524207,1790155766.718546
eval/reward,9,0.0018749999580904841,1790160154.6796122
eval/reward,11,0.002031249925494194,1790164564.835405
eval/reward,13,0.002031249925494194,1790168846.1842232
eval/reward,15,0.002343749860301614,1790173170.0807455
eval/reward,17,0.0024999999441206455,1790177366.3073137
eval/reward,19,0.0015624999068677425,1790181708.986162
eval/reward,21,0.002031249925494194,1790186103.8675864
eval/reward,23,0.0026562497951090336,1790190345.148341
eval/reward,25,0.0026562500279396772,1790194494.5237637
eval/reward,27,0.0028124998789280653,1790198763.106052
eval/reward,29,0.0026562500279396772,1790202932.7256494
eval/reward,31,0.002499999711290002,1790207233.6798065
eval/reward,33,0.002343749860301614,1790211340.057089
eval/reward,35,0.0024999999441206455,1790215531.6304755
eval/reward,37,0.002343749860301614,1790219934.2598088
eval/num_trajectories,1,32.0,1790142808.6937733
eval/num_trajectories,3,32.0,1790147136.7264342
eval/num_trajectories,5,32.0,1790151440.2768543
eval/num_trajectories,7,32.0,1790155766.7186139
eval/num_trajectories,9,32.0,1790160154.6796951
eval/num_trajectories,11,32.0,1790164564.8354614
eval/num_trajectories,13,32.0,1790168846.1843112
eval/num_trajectories,15,32.0,1790173170.0808735
eval/num_trajectories,17,32.0,1790177366.307389
eval/num_trajectories,19,32.0,1790181708.9862096
eval/num_trajectories,21,32.0,1790186103.8676424
eval/num_trajectories,23,32.0,1790190345.1484654
eval/num_trajectories,25,32.0,1790194494.5238864
eval/num_trajectories,27,32.0,1790198763.1061156
eval/num_trajectories,29,32.0,1790202932.7257695
eval/num_trajectories,31,32.0,1790207233.6799383
eval/num_trajectories,33,32.0,1790211340.057202
eval/num_trajectories,35,32.0,1790215531.6306334
eval/num_trajectories,37,32.0,1790219934.2599554
time/eval,1,426.9032287597656,1790142808.7230706
time/eval,3,428.7535095214844,1790147136.7491536
time/eval,5,442.98126220703125,1790151440.3015974
time/eval,7,429.1524353027344,1790155766.7392185
time/eval,9,432.1315002441406,1790160246.2562413
time/eval,11,441.41302490234375,1790164564.859595
time/eval,13,427.84857177734375,1790168846.2076626
time/eval,15,427.84197998046875,1790173170.1058981
time/eval,17,430.7799072265625,1790177366.3368764
time/eval,19,439.3588562011719,1790181792.0701244
time/eval,21,442.3326110839844,1790186103.8862944
time/eval,23,428.7279357910156,1790190345.1752465
time/eval,25,418.9992980957031,1790194494.55048
time/eval,27,422.95550537109375,1790198763.12537
time/eval,29,414.10699462890625,1790203020.836335
time/eval,31,419.1927490234375,1790207233.7066824
time/eval,33,421.3371276855469,1790211340.0820549
time/eval,35,443.6253356933594,1790215531.6634688
time/eval,37,443.7812194824219,1790219934.2859302
time/env/evaluate,1,419.50567626953125,1790142808.7237766
time/env/evaluate,3,422.18621826171875,1790147136.7496257
time/env/evaluate,5,427.1051940917969,1790151440.301909
time/env/evaluate,7,422.74951171875,1790155766.7396927
time/env/evaluate,9,426.0044860839844,1790160246.2566059
time/env/evaluate,11,435.3902587890625,1790164564.8598597
time/env/evaluate,13,421.8652648925781,1790168846.2079728
time/env/evaluate,15,421.7953186035156,1790173170.1063273
time/env/evaluate,17,424.7817077636719,1790177366.3376026
time/env/evaluate,19,433.4008483886719,1790181792.070555
time/env/evaluate,21,435.8082580566406,1790186103.8866374
time/env/evaluate,23,422.5250549316406,1790190345.1756575
time/env/evaluate,25,412.80401611328125,1790194494.5514512
time/env/evaluate,27,416.8791809082031,1790198763.1257117
time/env/evaluate,29,407.92132568359375,1790203020.837042
time/env/evaluate,31,412.9809875488281,1790207233.7070456
time/env/evaluate,33,415.1773986816406,1790211340.082719
time/env/evaluate,35,438.1211853027344,1790215531.6641426
time/env/evaluate,37,437.9564514160156,1790219934.286603
time/rollout/evaluate,1,226.0767364501953,1790142808.7238824
time/rollout/evaluate,3,224.47091674804688,1790147136.7496722
time/rollout/evaluate,5,230.31265258789062,1790151440.3019567
time/rollout/evaluate,7,225.4795379638672,1790155766.7397373
time/rollout/evaluate,9,227.07432556152344,1790160246.2566538
time/rollout/evaluate,11,235.2553253173828,1790164564.8599312
time/rollout/evaluate,13,225.3927001953125,1790168846.208027
time/rollout/evaluate,15,238.96165466308594,1790173170.106392
time/rollout/evaluate,17,230.2626190185547,1790177366.337722
time/rollout/evaluate,19,232.42674255371094,1790181792.070619
time/rollout/evaluate,21,243.5309600830078,1790186103.8867009
time/rollout/evaluate,23,226.25302124023438,1790190345.175791
time/rollout/evaluate,25,231.89190673828125,1790194494.5515606
time/rollout/evaluate,27,234.9108428955078,1790198763.125771
time/rollout/evaluate,29,214.64918518066406,1790203020.8371537
time/rollout/evaluate,31,220.6158905029297,1790207233.7071512
time/rollout/evaluate,33,219.58685302734375,1790211340.082827
time/rollout/evaluate,35,228.7584228515625,1790215531.6642482
time/rollout/evaluate,37,228.0943145751953,1790219934.2867389
