tag,round,raw_step,value,wall_time
env/success_once,64,63,0.65625,1789160183.7571585
env/success_once,65,64,0.609375,1789161081.8970623
env/success_once,66,65,0.6015625,1789161725.0541024
env/success_once,67,66,0.546875,1789162322.2069418
env/success_once,68,67,0.5859375,1789162935.348272
env/success_once,69,68,0.4765625,1789163539.8696427
env/success_once,70,69,0.53125,1789164440.6111484
env/success_once,71,70,0.546875,1789165045.9187098
env/success_once,72,71,0.4609375,1789165654.2171764
env/success_once,73,72,0.6875,1789166251.1648633
env/success_once,74,73,0.40625,1789166863.2017498
env/success_once,75,74,0.5,1789167749.9315739
env/success_once,76,75,0.625,1789168359.6328688
env/success_once,77,76,0.4765625,1789168957.9007065
env/success_once,78,77,0.5,1789169564.115396
env/success_once,79,78,0.4453125,1789170246.7907808
env/success_once,80,79,0.4609375,1789171168.5850248
env/success_once,81,80,0.4140625,1789171766.9709496
env/success_once,82,81,0.5078125,1789172370.2127175
env/success_once,83,82,0.3984375,1789172971.6620984
env/success_once,84,83,0.46875,1789173569.7537782
env/success_once,85,84,0.5703125,1789174441.0582347
env/success_once,86,85,0.4921875,1789175052.0656636
env/success_once,87,86,0.53125,1789175643.4665303
env/success_once,88,87,0.4453125,1789176275.7870805
env/success_once,89,88,0.546875,1789176877.8644168
env/success_once,90,89,0.625,1789177794.1532564
env/success_once,91,90,0.578125,1789178386.7263575
env/success_once,92,91,0.546875,1789178988.798597
env/success_once,93,92,0.6171875,1789179602.4825482
env/success_once,94,93,0.5703125,1789180206.428413
env/success_once,95,94,0.5546875,1789181086.7819595
env/success_once,96,95,0.65625,1789181709.9951997
env/success_once,97,96,0.640625,1789182321.9218154
env/success_once,98,97,0.5703125,1789182922.0189316
env/success_once,99,98,0.609375,1789183549.1216912
env/success_once,100,99,0.5078125,1789184435.026663
env/success_once,101,100,0.625,1789185059.0913887
env/success_once,102,101,0.5390625,1789185667.4928286
env/success_once,103,102,0.4609375,1789186295.135801
env/success_once,104,103,0.578125,1789186900.0895002
env/success_once,105,104,0.3828125,1789187754.8983138
env/success_once,106,105,0.46875,1789188361.9517453
env/success_once,107,106,0.546875,1789188985.8655245
env/success_once,108,107,0.640625,1789189616.6728857
env/success_once,109,108,0.6015625,1789190238.971328
env/success_once,110,109,0.515625,1789191130.5192826
env/success_once,111,110,0.6875,1789191720.0241
env/success_once,112,111,0.515625,1789192324.7936394
env/success_once,113,112,0.5703125,1789192933.2157311
env/success_once,114,113,0.5859375,1789193543.0474184
env/success_once,115,114,0.59375,1789194394.8658142
env/success_once,116,115,0.578125,1789194995.5177214
env/success_once,117,116,0.5234375,1789195598.2481692
env/success_once,118,117,0.71875,1789196182.1420465
env/success_once,119,118,0.5625,1789196788.46106
env/success_once,120,119,0.6484375,1789197693.6488855
env/success_once,121,120,0.6171875,1789198311.0566623
env/success_once,122,121,0.6015625,1789198953.438209
env/success_once,123,122,0.6640625,1789199553.7963383
env/success_once,124,123,0.6484375,1789200150.5914254
env/success_once,125,124,0.7109375,1789201055.33327
env/success_once,126,125,0.703125,1789201704.3517613
env/success_once,127,126,0.5703125,1789202307.0995119
env/success_once,128,127,0.6171875,1789202930.036965
env/success_once,129,128,0.6328125,1789203530.980734
env/success_once,130,129,0.4609375,1789204455.4172828
env/success_once,131,130,0.59375,1789205069.963969
env/success_once,132,131,0.7578125,1789205672.3837867
env/success_once,133,132,0.5625,1789206309.1889079
env/success_once,134,133,0.4609375,1789206914.5611699
env/success_once,135,134,0.578125,1789207808.298692
env/success_once,136,135,0.453125,1789208419.8132021
env/success_once,137,136,0.6328125,1789209043.0581527
env/success_once,138,137,0.59375,1789209691.9045708
env/success_once,139,138,0.515625,1789210317.4852874
env/success_once,140,139,0.5078125,1789211229.0806024
env/success_once,141,140,0.484375,1789211837.727375
env/num_trajectories,1,0,128.0,1789118871.8231895
env/num_trajectories,2,1,128.0,1789119479.332873
env/num_trajectories,3,2,128.0,1789120098.6375406
env/num_trajectories,4,3,128.0,1789120739.1341267
env/num_trajectories,5,4,128.0,1789121575.291747
env/num_trajectories,6,5,128.0,1789122180.001659
